state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,EPU_National,EPU_State,EPU_Composite,US_monthly_EPU,max_new_case,max_new_death,total_new_case,total_new_death,new_case,new_death,tot_cases,tot_death,is_school,is_res,is_bus,is_sip,repub_share_2016,stayathomeorder,mandatoryquarantinefortravelers,nonessentialbusinessclosures,largegatheringsban,schoolclosures,restaurantlimits,facecoveringrequirement,barclosures,unemp,emp,coincident_indic,population,state_code,period,lpop,num_papers,pres_general_election,pres_vote_margin,gov_general_election,gov_general_vote_share,gov_repub_dem_third,gov_primary_election,gov_primary_vote_share
MS,2012,8,9281,6,9,6,5,2012.5834,103.87489,103.87489,86.562416,155.81235,138.01001,,,,,,,,,,,,,.57941037,,,,,,,,,8.800000000000001,1104.1,103.2549551,2983816,MS,24152,14.908713,26,,,,,,,
MS,2012,9,8516,9,8,5,5,2012.6666,169.80911,94.338387,94.338387,150.94144,175.80751,,,,,,,,,,,,,.57941037,,,,,,,,,8.699999999999999,1103.2,103.39416508,2983816,MS,24153,14.908713,26,,,,,,,
MS,2012,10,8392,7,7,7,1,2012.75,134.02527,134.02527,19.146467,134.02527,160.38147,,,,,,,,,,,,,.57941037,,,,,,,,,8.699999999999999,1103.2,103.55674146,2983816,MS,24154,14.908713,26,,,,,,,
MS,2012,11,8181,12,14,12,2,2012.8334,235.6834,235.6834,39.280563,274.96396,198.74313,,,,,,,,,,,,,.57941037,,,,,,,,,8.6,1104.1,103.74471461,2983816,MS,24155,14.908713,26,1,.038596876,,,,,
MS,2012,12,7662,6,7,5,2,2012.9166,125.82392,104.85327,41.941307,146.79457,207.51605,,,,,,,,,,,,,.57941037,,,,,,,,,8.6,1105,103.91755694,2983816,MS,24156,14.908713,26,,,,,,,
MS,2013,1,8791,15,16,15,6,2013,274.1619,274.1619,109.66476,292.43936,192.46246,,,,,,,,,,,,,.57941037,,,,,,,,,8.699999999999999,1105.1,104.03093094,2988711,MS,24157,14.910353,26,,,,,,,
MS,2013,2,7780,17,18,10,8,2013.0834,351.09402,206.52589,165.22073,371.74661,124.11511,,,,,,,,,,,,,.57941037,,,,,,,,,8.699999999999999,1108.9,104.28906703,2988711,MS,24158,14.910353,26,,,,,,,
MS,2013,3,8425,9,12,9,5,2013.1666,171.64323,171.64323,95.357361,228.85767,141.06123,,,,,,,,,,,,,.57941037,,,,,,,,,8.699999999999999,1109.9,104.46423728,2988711,MS,24159,14.910353,26,,,,,,,
MS,2013,4,7960,7,10,6,9,2013.25,141.299,121.11343,181.67015,201.85571,130.75526,,,,,,,,,,,,,.57941037,,,,,,,,,8.699999999999999,1108.7,104.56000478,2988711,MS,24160,14.910353,26,,,,,,,
MS,2013,5,8354,7,5,4,2,2013.3334,134.63492,76.934235,38.467117,96.167793,105.25641,,,,,,,,,,,,,.57941037,,,,,,,,,8.6,1108.5,104.71868023,2988711,MS,24161,14.910353,26,,,,,,,
MS,2013,6,7669,5,10,7,3,2013.4166,104.75757,146.66058,62.854538,209.51514,122.24546,,,,,,,,,,,,,.57941037,,,,,,,,,8.5,1110.9,105.01278743,2988711,MS,24162,14.910353,26,,,,,,,
MS,2013,7,7302,14,13,8,6,2013.5,308.06357,176.03633,132.02724,286.05902,88.274368,,,,,,,,,,,,,.57941037,,,,,,,,,8.5,1109.6,105.15273276,2988711,MS,24163,14.910353,26,,,,,,,
MS,2013,8,8008,15,15,9,6,2013.5834,300.96869,180.58121,120.38747,300.96869,104.99607,,,,,,,,,,,,,.57941037,,,,,,,,,8.5,1111,105.40553367,2988711,MS,24164,14.910353,26,,,,,,,
MS,2013,9,8222,7,9,3,6,2013.6666,136.7964,58.627029,117.25406,175.88109,173.66676,,,,,,,,,,,,,.57941037,,,,,,,,,8.4,1114.6,105.76161033,2988711,MS,24165,14.910353,26,,,,,,,
MS,2013,10,9337,5,11,7,6,2013.75,86.043243,120.46054,103.25189,189.29514,217.5769,,,,,,,,,,,,,.57941037,,,,,,,,,8.300000000000001,1114.1,105.92089353,2988711,MS,24166,14.910353,26,,,,,,,
