D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
.043222293,-.00087063614,.023843553,-5.3762242e-06,.90502203,.09497796,.050123312,.94987667,29,-.01537673,.073169023,-.0069823861,.002297689,.0022629627,.033511423,-.0031813828,.0016833395,.76251584,.96686804,.033131957,.23748416,.017811131,.1081744,.89182562,.98218888,-.0021679157,.088612497,-.0059317872,.0041905148,.0090237735,.038663331,-.002413789,.0024030365,.79669046,1.0133536,-.013353609,.20330954,.00097439211,.099272229,.90072775,.99902558
.038107809,-.00095213798,.021444084,-.000092464514,.90460992,.095390052,.050126377,.94987363,30,-.018351212,.067624539,-.0065506184,.0020308099,.00024520949,.030338703,-.0031295354,.0015047009,.76184952,.96676558,.033234417,.23815051,.017861936,.10829264,.8917073,.98213804,-.0055538877,.081769504,-.0056339214,.0037296456,.0070482641,.035839904,-.0023646245,.0021796955,.7960059,1.013214,-.013213971,.20399408,.00092756469,.099325188,.90067482,.99907243
.033434547,-.0010075619,.019208221,-.00016299475,.90427154,.095728457,.050130043,.94986993,31,-.020929281,.063327581,-.0061009787,.0017878951,-.0012608611,.027376916,-.0030791885,.0013716,.76136613,.96667993,.03332004,.23863384,.017903324,.1084106,.8915894,.98209667,-.0084933648,.075362459,-.0053255414,.0033104175,.0052410197,.03317542,-.0022957723,.0019697829,.79545814,1.0130849,-.013084947,.20454186,.00088597194,.099374115,.90062588,.99911398
.029181285,-.001040919,.017134208,-.00021905854,.90399563,.096004367,.050134145,.94986588,32,-.023344465,.058628466,-.0054573193,.001567563,-.0028691348,.025284052,-.00299583,.0012507981,.76102912,.96660841,.03339158,.23897085,.017936304,.10852548,.89147449,.98206371,-.01100996,.069372527,-.0050133001,.0029314624,.0036025606,.030665854,-.0022111831,.001773066,.79502386,1.0129673,-.012967402,.20497614,.00084931095,.099418975,.90058106,.99915069
.025325505,-.0010557291,.015218665,-.00026254292,.90377235,.096227631,.050138518,.94986147,33,-.025019227,.054200053,-.0049604289,.0013684562,-.0040288703,.023325123,-.0029193033,.001134734,.76080596,.96654868,.033451267,.23919407,.01796197,.10863513,.89136481,.98203802,-.013130967,.063781977,-.0047026458,.0025911876,.0021308556,.028306473,-.0021144371,.0015893513,.79468286,1.0128618,-.012861889,.20531715,.00081720005,.099459834,.90054017,.99918276
.021843836,-.001055083,.013456875,-.000295142,.90359312,.096406892,.050143011,.949857,34,-.025185294,.050067596,-.004543581,.0012203363,-.0046745422,.02149548,-.0028226902,.00099172979,.76066828,.96649909,.033500906,.23933175,.017979925,.10873786,.89126217,.98202008,-.014885785,.058573458,-.0043980558,.0022878898,.00082176749,.026091984,-.0020087587,.0014184746,.79441762,1.0127686,-.012768616,.2055824,.00078921439,.099496804,.90050322,.99921077
.018712459,-.0010417055,.011843081,-.00031837824,.90345037,.096549638,.050147492,.94985253,35,-.026317675,.046216987,-.0041941553,.0010903336,-.0049575493,.019789942,-.0027065158,.00086304953,.76059222,.96645802,.033541985,.23940775,.017988645,.1088325,.89116752,.98201138,-.016305,.053729918,-.0041030329,.0020196221,-.00033059999,.02401676,-.0018970069,.0012602503,.79421324,1.0126876,-.012687497,.20578676,.00076491997,.099530064,.90046996,.99923509
.015907487,-.0010180066,.010370728,-.00033362396,.90333766,.096662313,.050151862,.94984812,36,-.02412172,.04263388,-.0038617123,.00099501689,-.0055671409,.018203005,-.0025747777,.00074754085,.76055825,.96642423,.033575751,.23944175,.017995544,.10891837,.89108163,.9820044,-.017419463,.049234435,-.0038203364,.0017843234,-.0013335077,.022074962,-.001781713,.0011144651,.79405719,1.0126182,-.012618172,.20594279,.00074390112,.099559821,.90044016,.99925607
.013405287,-.0009861053,.0090327039,-.00034210854,.90324956,.096750438,.050156031,.94984394,37,-.024285011,.039099924,-.0036201994,.0011074849,-.0066064931,.016728945,-.0023962613,.00065248698,.76055056,.96639675,.033603258,.23944943,.018000923,.10899514,.89100486,.98199904,-.018259671,.045070246,-.0035519677,.0015797572,-.0021952621,.020260669,-.001665086,.00098086894,.79393911,1.01256,-.01256003,.2060609,.0007257468,.099586315,.90041363,.99927425
.011182733,-.00094784645,.0078215236,-.00034492719,.90318131,.096818678,.050159939,.94984007,38,-.024727343,.035368606,-.0031768004,.0010215917,-.0070033749,.015638277,-.0021825233,.00058153603,.76055712,.96637458,.033625428,.23944288,.018005049,.10906284,.89093721,.98199499,-.018855207,.041220672,-.003299294,.0014036013,-.0029249135,.018567963,-.0015490439,.00085918949,.79385036,1.0125123,-.012512289,.20614964,.00071008789,.099609792,.90039021,.99928993
.0092173936,-.00090482272,.0067294841,-.00034304892,.90312904,.096870951,.050163545,.94983643,39,-.023921883,.031945024,-.0029137416,.0009342893,-.0067178444,.014633025,-.0019713161,.00051733974,.76056898,.96635693,.033643063,.23943105,.018008165,.10912174,.89087826,.98199183,-.019234372,.037669159,-.0030630541,.0012534086,-.0035320036,.016990971,-.0014352171,.00074911927,.79378408,1.0124741,-.012474026,.20621593,.00069658621,.099630505,.90036947,.9993034
.0074876738,-.00085839984,.005748793,-.00033732751,.90308946,.096910529,.05016683,.94983315,40,-.022554101,.02880919,-.0027123613,.00086798688,-.007228788,.013690815,-.0017649228,.00045935813,.76057982,.9663431,.033656873,.23942016,.018010475,.10917233,.89082766,.9819895,-.019423947,.034399293,-.0028434824,.0011266827,-.0040263464,.015523932,-.0013249801,.00065032498,.79373473,1.0124443,-.012444221,.20626529,.00068494776,.099648714,.90035129,.99931502
.0059729302,-.00080974319,.0048716832,-.00032851228,.9030599,.0969401,.050169788,.94983023,41,-.021083059,.025941711,-.0025131144,.00080642389,-.00735169,.012807958,-.0016018373,.00040708086,.76058584,.96633255,.033667494,.23941419,.018012162,.10921521,.8907848,.98198783,-.019449016,.031394877,-.0026403598,.0010208734,-.0044178395,.014161206,-.0012194611,.00056243659,.79369795,1.0124218,-.012421832,.20630203,.00067490491,.099664673,.90033537,.9993251
.0046535549,-.00075983995,.0040904996,-.00031725792,.90303814,.096961871,.050172418,.94982761,42,-.019755244,.023323882,-.0022137002,.0008039985,-.0077543696,.011922966,-.0014376857,.0003600294,.76058471,.96632451,.033675477,.2394153,.018013366,.10925108,.89074892,.98198664,-.019332893,.028640004,-.0024531214,.00093344145,-.0047163139,.012897313,-.0011195713,.00048505547,.79367048,1.0124059,-.012405802,.20632954,.00066622481,.099678613,.90032142,.9993338
