state,date,year,month,day,stayathomeorder,mandatoryquarantinefortravelers,nonessentialbusinessclosures,largegatheringsban,schoolclosures,restaurantlimits,facecoveringrequirement,barclosures
GA,22111,2020,7,15,1,0,0,1,0,0,1,0
GA,22112,2020,7,16,1,0,0,1,0,0,1,0
GA,22113,2020,7,17,1,0,0,1,0,0,1,0
GA,22116,2020,7,20,1,0,0,1,0,0,1,0
GA,22117,2020,7,21,1,0,0,1,0,0,1,0
GA,22119,2020,7,23,1,0,0,1,0,0,1,0
GA,22123,2020,7,27,1,0,0,1,0,0,1,0
GA,22124,2020,7,28,1,0,0,1,0,0,1,0
GA,22126,2020,7,30,1,0,0,1,0,0,1,0
GA,22130,2020,8,3,1,0,0,1,0,0,1,0
GA,22132,2020,8,5,1,0,0,1,0,0,1,0
GA,22138,2020,8,11,1,0,0,1,0,0,1,0
GA,22158,2020,8,31,1,0,0,1,0,0,1,0
GA,22160,2020,9,2,1,0,0,1,0,0,1,0
GA,22166,2020,9,8,1,0,0,1,0,0,1,0
GA,22172,2020,9,14,1,0,0,1,0,0,1,0
GA,22180,2020,9,22,1,0,0,1,0,0,1,0
GA,22182,2020,9,24,1,0,0,1,0,0,1,0
GA,22189,2020,10,1,1,0,0,1,0,0,1,0
GA,22193,2020,10,5,1,0,0,1,0,0,1,0
GA,22210,2020,10,22,1,0,0,1,0,0,1,0
GA,22211,2020,10,23,1,0,0,1,0,0,1,0
GA,22215,2020,10,27,1,0,0,1,0,0,1,0
GA,22221,2020,11,2,1,0,0,1,0,0,1,0
GA,22225,2020,11,6,1,0,0,1,0,0,1,0
GA,22230,2020,11,11,1,0,0,1,0,0,1,0
GA,22232,2020,11,13,1,0,0,1,0,0,1,0
GA,22235,2020,11,16,1,0,0,1,0,0,1,0
GA,22239,2020,11,20,1,0,0,1,0,0,1,0
GA,22249,2020,11,30,1,0,0,1,0,0,1,0
GA,22250,2020,12,1,1,0,0,1,0,0,1,0
GA,22258,2020,12,9,1,0,0,1,0,0,1,0
GA,22260,2020,12,11,1,0,0,1,0,0,1,0
GA,22263,2020,12,14,1,0,0,1,0,0,1,0
GA,22266,2020,12,17,1,0,0,1,0,0,1,0
GA,22267,2020,12,18,1,0,0,1,0,0,1,0
GA,22269,2020,12,20,1,0,0,1,0,0,1,0
GA,22284,2021,1,4,1,0,0,1,0,0,1,0
GA,22288,2021,1,8,1,0,0,1,0,0,1,0
GA,22291,2021,1,11,1,0,0,1,0,0,1,0
GA,22292,2021,1,12,1,0,0,1,0,0,1,0
GA,22294,2021,1,14,1,0,0,1,0,0,1,0
GA,22295,2021,1,15,1,0,0,1,0,0,1,0
GA,22299,2021,1,19,1,0,0,1,0,0,1,0
GA,22301,2021,1,21,1,0,0,1,0,0,1,0
GA,22302,2021,1,22,1,0,0,1,0,0,1,0
GA,22305,2021,1,25,1,0,0,1,0,0,1,0
GA,22306,2021,1,26,1,0,0,1,0,0,1,0
GA,22308,2021,1,28,1,0,0,1,0,0,1,0
GA,22309,2021,1,29,1,0,0,1,0,0,1,0
GA,22312,2021,2,1,1,0,0,1,0,0,1,0
GA,22314,2021,2,3,1,0,0,1,0,0,1,0
GA,22320,2021,2,9,1,0,0,1,0,0,1,0
GA,22322,2021,2,11,1,0,0,1,0,0,1,0
GA,22323,2021,2,12,1,0,0,1,0,0,1,0
GA,22327,2021,2,16,1,0,0,1,0,0,0,0
GA,22333,2021,2,22,1,0,0,1,0,0,0,0
GA,22340,2021,3,1,1,0,0,1,0,0,0,0
GA,22342,2021,3,3,1,0,0,1,0,0,0,0
GA,22347,2021,3,8,1,0,0,1,0,0,0,0
GA,22354,2021,3,15,1,0,0,1,0,0,0,0
GA,22361,2021,3,22,1,0,0,1,0,0,0,0
GA,22368,2021,3,29,1,0,0,1,0,0,0,0
GA,22375,2021,4,5,0,0,0,0,0,0,0,0
GA,22382,2021,4,12,0,0,0,0,0,0,0,0
GA,22389,2021,4,19,0,0,0,0,0,0,0,0
GA,22396,2021,4,26,0,0,0,0,0,0,0,0
GA,22403,2021,5,3,0,0,0,0,0,0,0,0
GA,22410,2021,5,10,0,0,0,0,0,0,0,0
GA,22417,2021,5,17,0,0,0,0,0,0,0,0
GA,22424,2021,5,24,0,0,0,0,0,0,0,0
GA,22432,2021,6,1,0,0,0,0,0,0,0,0
GA,22438,2021,6,7,0,0,0,0,0,0,0,0
GA,22445,2021,6,14,0,0,0,0,0,0,0,0
GA,22452,2021,6,21,0,0,0,0,0,0,0,0
GA,22459,2021,6,28,0,0,0,0,0,0,0,0
GA,22463,2021,7,2,0,0,0,0,0,0,0,0
HI,22070,2020,6,4,3,2,1,1,2,1,0,1
HI,22071,2020,6,5,3,2,1,1,2,1,0,1
HI,22074,2020,6,8,3,2,1,1,2,1,0,1
HI,22078,2020,6,12,3,2,1,1,2,1,0,1
HI,22081,2020,6,15,3,2,1,1,2,1,0,1
HI,22083,2020,6,17,3,2,1,1,2,1,0,1
HI,22088,2020,6,22,3,2,1,1,2,0,0,0
HI,22090,2020,6,24,3,2,1,1,2,0,0,0
HI,22091,2020,6,25,3,2,1,1,2,0,2,0
HI,22092,2020,6,26,3,2,1,1,2,0,2,0
HI,22096,2020,6,30,3,2,1,1,2,0,2,0
HI,22097,2020,7,1,3,2,1,1,2,0,2,0
HI,22103,2020,7,7,3,2,1,1,2,0,2,0
HI,22104,2020,7,8,3,2,1,1,0,0,2,0
HI,22106,2020,7,10,3,2,1,1,0,0,2,0
HI,22109,2020,7,13,3,2,1,1,0,0,2,0
HI,22111,2020,7,15,0,2,1,1,0,0,2,0
HI,22112,2020,7,16,0,2,1,1,0,0,2,0
HI,22113,2020,7,17,0,2,1,1,0,0,2,0
HI,22116,2020,7,20,0,2,1,1,0,0,2,0
HI,22117,2020,7,21,0,2,1,1,0,0,2,0
HI,22119,2020,7,23,0,2,1,1,0,0,2,0
HI,22123,2020,7,27,0,2,1,1,0,0,2,0
HI,22124,2020,7,28,0,2,1,1,0,0,2,0
HI,22126,2020,7,30,0,2,1,1,0,0,2,0
HI,22130,2020,8,3,0,2,1,1,0,0,2,0
HI,22132,2020,8,5,0,2,1,1,0,0,2,0
HI,22138,2020,8,11,0,2,1,1,0,0,2,0
HI,22158,2020,8,31,3,2,1,1,0,1,2,1
HI,22160,2020,9,2,3,2,1,1,0,1,2,1
HI,22166,2020,9,8,3,2,1,1,0,1,2,1
HI,22172,2020,9,14,3,2,1,1,0,1,2,1
HI,22180,2020,9,22,3,2,1,1,0,1,2,1
HI,22182,2020,9,24,3,2,1,1,0,1,2,1
HI,22189,2020,10,1,3,2,1,1,0,1,2,1
HI,22193,2020,10,5,3,2,1,1,0,1,2,1
HI,22210,2020,10,22,3,2,1,1,0,1,2,1
HI,22211,2020,10,23,0,2,1,1,0,1,2,1
HI,22215,2020,10,27,0,2,1,1,0,1,2,1
HI,22221,2020,11,2,0,2,1,1,0,1,2,1
HI,22225,2020,11,6,0,2,1,1,0,1,2,1
HI,22230,2020,11,11,0,2,1,1,0,1,2,1
HI,22232,2020,11,13,0,2,1,1,0,1,2,1
HI,22235,2020,11,16,0,2,1,1,0,1,2,1
HI,22239,2020,11,20,0,2,1,1,0,1,2,1
HI,22249,2020,11,30,0,2,2,1,0,1,2,1
HI,22250,2020,12,1,0,2,2,1,0,1,2,1
HI,22258,2020,12,9,0,2,2,1,0,1,2,1
HI,22260,2020,12,11,0,2,2,1,0,1,2,1
HI,22263,2020,12,14,0,2,2,1,0,1,2,1
HI,22266,2020,12,17,0,2,2,1,0,1,2,1
HI,22267,2020,12,18,0,2,2,1,0,1,2,1
HI,22269,2020,12,20,0,2,2,1,0,1,2,1
HI,22284,2021,1,4,0,2,2,1,0,1,2,1
HI,22288,2021,1,8,0,2,2,1,0,1,2,1
HI,22291,2021,1,11,0,2,2,1,0,1,2,1
HI,22292,2021,1,12,0,2,2,1,0,1,2,1
HI,22294,2021,1,14,0,2,2,1,0,1,2,1
HI,22295,2021,1,15,0,2,2,1,0,1,2,1
HI,22299,2021,1,19,0,2,2,1,0,1,2,1
HI,22301,2021,1,21,0,2,2,1,0,1,2,1
HI,22302,2021,1,22,0,2,2,1,0,1,2,1
HI,22305,2021,1,25,0,2,2,1,0,1,2,2
HI,22306,2021,1,26,0,2,2,1,0,1,2,2
HI,22308,2021,1,28,0,2,2,1,0,1,2,2
HI,22309,2021,1,29,0,2,2,1,0,1,2,2
HI,22312,2021,2,1,0,2,2,1,0,1,2,2
HI,22314,2021,2,3,0,2,2,1,0,1,2,2
HI,22320,2021,2,9,0,2,2,1,0,1,2,2
HI,22322,2021,2,11,0,2,2,1,0,1,2,2
HI,22323,2021,2,12,0,2,2,1,0,1,2,2
HI,22327,2021,2,16,0,2,2,1,0,1,2,2
HI,22333,2021,2,22,0,2,2,1,0,1,2,2
HI,22340,2021,3,1,0,2,2,1,0,0,2,2
HI,22342,2021,3,3,0,2,2,1,0,0,2,2
HI,22347,2021,3,8,0,2,2,1,0,0,2,2
HI,22354,2021,3,15,0,2,2,1,0,0,2,2
HI,22361,2021,3,22,0,2,2,1,0,0,2,2
HI,22368,2021,3,29,0,2,2,1,0,0,2,0
HI,22375,2021,4,5,0,2,2,1,0,0,2,0
HI,22382,2021,4,12,0,2,2,1,0,0,2,0
HI,22389,2021,4,19,0,2,2,1,0,0,2,0
HI,22396,2021,4,26,0,2,2,1,0,0,2,0
HI,22403,2021,5,3,0,2,2,1,0,0,2,0
HI,22410,2021,5,10,0,2,2,1,0,0,2,0
HI,22417,2021,5,17,0,2,2,1,0,0,2,0
HI,22424,2021,5,24,0,2,2,1,0,0,2,0
HI,22432,2021,6,1,0,2,2,1,0,0,2,0
HI,22438,2021,6,7,0,2,2,1,0,0,2,0
HI,22445,2021,6,14,0,2,1,1,0,0,2,0
HI,22452,2021,6,21,0,2,1,1,0,0,2,0
HI,22459,2021,6,28,0,2,1,1,0,0,2,0
HI,22463,2021,7,2,0,2,1,1,0,0,2,0
IA,22070,2020,6,4,0,0,2,1,2,1,0,1
IA,22071,2020,6,5,0,0,2,1,2,1,0,1
IA,22074,2020,6,8,0,0,2,1,2,1,0,1
IA,22078,2020,6,12,0,0,1,1,2,0,0,0
IA,22081,2020,6,15,0,0,1,1,2,0,0,0
IA,22083,2020,6,17,0,0,1,1,2,0,0,0
IA,22088,2020,6,22,0,0,1,1,2,0,0,0
IA,22090,2020,6,24,0,0,1,1,2,0,0,0
IA,22091,2020,6,25,0,0,1,1,2,0,1,0
IA,22092,2020,6,26,0,0,1,1,2,0,1,0
IA,22096,2020,6,30,0,0,1,1,2,0,1,0
IA,22097,2020,7,1,0,0,0,1,2,0,1,0
IA,22103,2020,7,7,0,0,0,1,2,0,1,0
IA,22104,2020,7,8,0,0,0,1,0,0,1,0
IA,22106,2020,7,10,0,0,0,1,0,0,1,0
IA,22109,2020,7,13,0,0,0,1,0,0,1,0
IA,22111,2020,7,15,0,0,0,1,0,0,1,0
IA,22112,2020,7,16,0,0,0,1,0,0,1,0
IA,22113,2020,7,17,0,0,0,1,0,0,1,0
IA,22116,2020,7,20,0,0,0,1,0,0,1,0
IA,22117,2020,7,21,0,0,0,1,0,0,1,0
IA,22119,2020,7,23,0,0,0,1,0,0,1,0
IA,22123,2020,7,27,0,0,0,1,0,0,1,0
IA,22124,2020,7,28,0,0,0,1,0,0,1,0
IA,22126,2020,7,30,0,0,0,1,0,0,1,0
IA,22130,2020,8,3,0,0,0,1,0,0,1,0
IA,22132,2020,8,5,0,0,0,1,0,0,1,0
IA,22138,2020,8,11,0,0,0,1,0,0,1,0
IA,22158,2020,8,31,0,0,0,1,0,0,1,0
IA,22160,2020,9,2,0,0,0,1,0,0,1,0
IA,22166,2020,9,8,0,0,0,1,0,0,1,0
IA,22172,2020,9,14,0,0,0,1,0,0,1,0
IA,22180,2020,9,22,0,0,0,1,0,0,1,0
IA,22182,2020,9,24,0,0,0,1,0,0,1,0
IA,22189,2020,10,1,0,0,0,1,0,0,1,0
IA,22193,2020,10,5,0,0,0,1,0,0,1,0
IA,22210,2020,10,22,0,0,0,1,0,0,1,0
IA,22211,2020,10,23,0,0,0,1,0,0,1,0
IA,22215,2020,10,27,0,0,0,1,0,0,1,0
IA,22221,2020,11,2,0,0,0,1,0,0,1,0
IA,22225,2020,11,6,0,0,0,1,0,0,1,0
IA,22230,2020,11,11,0,0,0,1,0,0,1,0
IA,22232,2020,11,13,0,0,0,1,0,0,1,0
IA,22235,2020,11,16,0,0,0,1,0,0,1,0
IA,22239,2020,11,20,0,0,0,1,0,1,2,0
IA,22249,2020,11,30,0,0,0,1,0,1,2,0
IA,22250,2020,12,1,0,0,0,1,0,1,2,0
IA,22258,2020,12,9,0,0,0,1,0,1,2,0
IA,22260,2020,12,11,0,0,0,1,0,1,2,0
IA,22263,2020,12,14,0,0,0,1,0,1,2,0
IA,22266,2020,12,17,0,0,0,0,0,0,2,0
IA,22267,2020,12,18,0,0,0,0,0,0,2,0
IA,22269,2020,12,20,0,0,0,0,0,0,2,0
IA,22284,2021,1,4,0,0,0,0,0,0,2,0
IA,22288,2021,1,8,0,0,0,0,0,0,2,0
IA,22291,2021,1,11,0,0,0,0,0,0,2,0
IA,22292,2021,1,12,0,0,0,0,0,0,2,0
IA,22294,2021,1,14,0,0,0,0,0,0,2,0
IA,22295,2021,1,15,0,0,0,0,0,0,2,0
IA,22299,2021,1,19,0,0,0,0,0,0,2,0
IA,22301,2021,1,21,0,0,0,0,0,0,2,0
IA,22302,2021,1,22,0,0,0,0,0,0,2,0
IA,22305,2021,1,25,0,0,0,0,0,0,2,0
IA,22306,2021,1,26,0,0,0,0,0,0,2,0
IA,22308,2021,1,28,0,0,0,0,0,0,2,0
IA,22309,2021,1,29,0,0,0,0,0,0,2,0
IA,22312,2021,2,1,0,0,0,0,0,0,2,0
IA,22314,2021,2,3,0,0,0,0,0,0,2,0
IA,22320,2021,2,9,0,0,0,0,0,0,2,0
IA,22322,2021,2,11,0,0,0,0,0,0,2,0
IA,22323,2021,2,12,0,0,0,0,0,0,2,0
IA,22327,2021,2,16,0,0,0,0,0,0,0,0
IA,22333,2021,2,22,0,0,0,0,0,0,0,0
IA,22340,2021,3,1,0,0,0,0,0,0,0,0
IA,22342,2021,3,3,0,0,0,0,0,0,0,0
IA,22347,2021,3,8,0,0,0,0,0,0,0,0
IA,22354,2021,3,15,0,0,0,0,0,0,0,0
IA,22361,2021,3,22,0,0,0,0,0,0,0,0
IA,22368,2021,3,29,0,0,0,0,0,0,0,0
IA,22375,2021,4,5,0,0,0,0,0,0,0,0
IA,22382,2021,4,12,0,0,0,0,0,0,0,0
IA,22389,2021,4,19,0,0,0,0,0,0,0,0
IA,22396,2021,4,26,0,0,0,0,0,0,0,0
IA,22403,2021,5,3,0,0,0,0,0,0,0,0
IA,22410,2021,5,10,0,0,0,0,0,0,0,0
IA,22417,2021,5,17,0,0,0,0,0,0,0,0
IA,22424,2021,5,24,0,0,0,0,0,0,0,0
IA,22432,2021,6,1,0,0,0,0,0,0,0,0
IA,22438,2021,6,7,0,0,0,0,0,0,0,0
IA,22445,2021,6,14,0,0,0,0,0,0,0,0
IA,22452,2021,6,21,0,0,0,0,0,0,0,0
IA,22459,2021,6,28,0,0,0,0,0,0,0,0
IA,22463,2021,7,2,0,0,0,0,0,0,0,0
ID,22070,2020,6,4,0,0,1,0,1,1,0,1
ID,22071,2020,6,5,0,0,1,0,1,1,0,1
ID,22074,2020,6,8,0,0,1,0,1,1,0,1
ID,22078,2020,6,12,0,0,1,0,1,1,0,1
ID,22081,2020,6,15,0,0,1,0,1,1,0,1
ID,22083,2020,6,17,0,0,1,0,1,1,0,1
ID,22088,2020,6,22,0,0,1,0,1,1,0,1
ID,22090,2020,6,24,0,0,1,0,1,1,0,1
ID,22091,2020,6,25,0,0,1,0,1,1,0,1
ID,22092,2020,6,26,0,0,1,0,1,1,0,1
ID,22096,2020,6,30,0,0,1,0,1,1,0,1
ID,22097,2020,7,1,0,0,1,0,1,1,0,0
ID,22103,2020,7,7,0,0,1,0,1,1,0,0
ID,22104,2020,7,8,0,0,1,0,0,1,0,0
ID,22106,2020,7,10,0,0,1,0,0,1,0,0
ID,22109,2020,7,13,0,0,1,0,0,1,0,0
ID,22111,2020,7,15,0,0,1,0,0,1,0,0
ID,22112,2020,7,16,0,0,1,0,0,1,0,0
ID,22113,2020,7,17,0,0,1,0,0,1,0,0
ID,22116,2020,7,20,0,0,1,0,0,1,0,0
ID,22117,2020,7,21,0,0,1,0,0,1,0,0
ID,22119,2020,7,23,0,0,1,0,0,1,0,0
ID,22123,2020,7,27,0,0,1,0,0,1,0,0
ID,22124,2020,7,28,0,0,1,0,0,1,0,0
ID,22126,2020,7,30,0,0,1,0,0,1,0,0
ID,22130,2020,8,3,0,0,1,0,0,1,0,0
ID,22132,2020,8,5,0,0,1,0,0,1,0,0
ID,22138,2020,8,11,0,0,1,0,0,1,0,0
ID,22158,2020,8,31,0,0,1,0,0,1,0,0
ID,22160,2020,9,2,0,0,1,0,0,1,0,0
ID,22166,2020,9,8,0,0,1,0,0,1,0,0
ID,22172,2020,9,14,0,0,1,0,0,1,0,0
ID,22180,2020,9,22,0,0,1,0,0,1,0,0
ID,22182,2020,9,24,0,0,1,0,0,1,0,0
ID,22189,2020,10,1,0,0,0,0,0,0,0,0
ID,22193,2020,10,5,0,0,0,0,0,0,0,0
ID,22210,2020,10,22,0,0,0,0,0,0,0,0
ID,22211,2020,10,23,0,0,0,0,0,0,0,0
ID,22215,2020,10,27,0,0,0,1,0,1,0,1
ID,22221,2020,11,2,0,0,0,1,0,1,0,1
ID,22225,2020,11,6,0,0,0,1,0,1,0,1
ID,22230,2020,11,11,0,0,0,1,0,1,0,1
ID,22232,2020,11,13,0,0,0,1,0,1,0,1
ID,22235,2020,11,16,0,0,0,1,0,1,0,1
ID,22239,2020,11,20,0,0,0,1,0,1,1,1
ID,22249,2020,11,30,0,0,0,1,0,1,1,1
ID,22250,2020,12,1,0,0,0,1,0,1,1,1
ID,22258,2020,12,9,0,0,0,1,0,1,1,1
ID,22260,2020,12,11,0,0,0,1,0,1,1,1
ID,22263,2020,12,14,0,0,0,1,0,1,1,1
ID,22266,2020,12,17,0,0,0,1,0,1,1,1
ID,22267,2020,12,18,0,0,0,1,0,1,1,1
ID,22269,2020,12,20,0,0,0,1,0,1,1,1
ID,22284,2021,1,4,0,0,0,1,0,1,1,1
ID,22288,2021,1,8,0,0,0,1,0,1,1,1
ID,22291,2021,1,11,0,0,0,1,0,1,1,1
ID,22292,2021,1,12,0,0,0,1,0,1,1,1
ID,22294,2021,1,14,0,0,0,1,0,1,1,1
ID,22295,2021,1,15,0,0,0,1,0,1,1,1
ID,22299,2021,1,19,0,0,0,1,0,1,1,1
ID,22301,2021,1,21,0,0,0,1,0,1,1,1
ID,22302,2021,1,22,0,0,0,1,0,1,1,1
ID,22305,2021,1,25,0,0,0,1,0,1,1,1
ID,22306,2021,1,26,0,0,0,1,0,1,1,1
ID,22308,2021,1,28,0,0,0,1,0,1,1,1
ID,22309,2021,1,29,0,0,0,1,0,1,1,1
ID,22312,2021,2,1,0,0,0,1,0,1,1,1
ID,22314,2021,2,3,0,0,0,1,0,0,1,0
ID,22320,2021,2,9,0,0,0,1,0,0,1,0
ID,22322,2021,2,11,0,0,0,1,0,0,1,0
ID,22323,2021,2,12,0,0,0,1,0,0,1,0
ID,22327,2021,2,16,0,0,0,1,0,0,0,0
ID,22333,2021,2,22,0,0,0,1,0,0,0,0
ID,22340,2021,3,1,0,0,0,1,0,0,0,0
ID,22342,2021,3,3,0,0,0,1,0,0,0,0
ID,22347,2021,3,8,0,0,0,1,0,0,0,0
ID,22354,2021,3,15,0,0,0,1,0,0,0,0
ID,22361,2021,3,22,0,0,0,1,0,0,0,0
ID,22368,2021,3,29,0,0,0,1,0,0,0,0
ID,22375,2021,4,5,0,0,0,1,0,0,0,0
ID,22382,2021,4,12,0,0,0,1,0,0,0,0
ID,22389,2021,4,19,0,0,0,1,0,0,0,0
ID,22396,2021,4,26,0,0,0,1,0,0,0,0
ID,22403,2021,5,3,0,0,0,1,0,0,0,0
ID,22410,2021,5,10,0,0,0,1,0,0,0,0
ID,22417,2021,5,17,0,0,0,0,0,0,0,0
ID,22424,2021,5,24,0,0,0,0,0,0,0,0
ID,22432,2021,6,1,0,0,0,0,0,0,0,0
ID,22438,2021,6,7,0,0,0,0,0,0,0,0
ID,22445,2021,6,14,0,0,0,0,0,0,0,0
ID,22452,2021,6,21,0,0,0,0,0,0,0,0
ID,22459,2021,6,28,0,0,0,0,0,0,0,0
ID,22463,2021,7,2,0,0,0,0,0,0,0,0
IL,22070,2020,6,4,0,0,2,1,2,2,0,2
IL,22071,2020,6,5,0,0,2,1,2,2,0,2
IL,22074,2020,6,8,0,0,2,1,2,2,0,2
IL,22078,2020,6,12,0,0,2,1,2,2,0,2
IL,22081,2020,6,15,0,0,2,1,2,2,0,2
IL,22083,2020,6,17,0,0,2,1,2,2,0,2
IL,22088,2020,6,22,0,0,2,1,2,2,0,2
IL,22090,2020,6,24,0,0,2,1,2,2,0,2
IL,22091,2020,6,25,0,0,2,1,2,2,2,2
IL,22092,2020,6,26,0,0,2,1,2,2,2,2
IL,22096,2020,6,30,0,0,2,1,2,1,2,1
IL,22097,2020,7,1,0,0,2,1,2,1,2,0
IL,22103,2020,7,7,0,0,2,1,2,1,2,0
IL,22104,2020,7,8,0,0,2,1,0,1,2,0
IL,22106,2020,7,10,0,0,2,1,0,1,2,0
IL,22109,2020,7,13,0,0,2,1,0,1,2,0
IL,22111,2020,7,15,0,0,2,1,0,1,2,0
IL,22112,2020,7,16,0,0,2,1,0,1,2,0
IL,22113,2020,7,17,0,0,2,1,0,1,2,0
IL,22116,2020,7,20,0,0,2,1,0,1,2,0
IL,22117,2020,7,21,0,0,2,1,0,1,2,0
IL,22119,2020,7,23,0,0,2,1,0,1,2,0
IL,22123,2020,7,27,0,0,2,1,0,1,2,0
IL,22124,2020,7,28,0,0,2,1,0,1,2,0
IL,22126,2020,7,30,0,0,2,1,0,1,2,0
IL,22130,2020,8,3,0,0,2,1,0,1,2,0
IL,22132,2020,8,5,0,0,2,1,0,1,2,0
IL,22138,2020,8,11,0,0,2,1,0,1,2,0
IL,22158,2020,8,31,0,0,2,1,0,1,2,0
IL,22160,2020,9,2,0,0,2,1,0,1,2,0
IL,22166,2020,9,8,0,0,2,1,0,1,2,0
IL,22172,2020,9,14,0,0,2,1,0,1,2,0
IL,22180,2020,9,22,0,0,2,1,0,1,2,0
IL,22182,2020,9,24,0,0,2,1,0,1,2,0
IL,22189,2020,10,1,0,0,2,1,0,1,2,0
IL,22193,2020,10,5,0,0,2,1,0,1,2,0
IL,22210,2020,10,22,0,0,2,1,0,1,2,0
IL,22211,2020,10,23,0,0,2,1,0,1,2,0
IL,22215,2020,10,27,0,0,2,1,0,1,2,1
IL,22221,2020,11,2,0,0,2,1,0,1,2,1
IL,22225,2020,11,6,0,0,2,1,0,1,2,1
IL,22230,2020,11,11,0,0,2,1,0,1,2,1
IL,22232,2020,11,13,0,0,2,1,0,1,2,1
IL,22235,2020,11,16,0,0,2,1,0,2,2,1
IL,22239,2020,11,20,0,0,2,1,0,2,2,1
IL,22249,2020,11,30,0,0,3,2,0,2,2,2
IL,22250,2020,12,1,0,0,3,2,0,2,2,2
IL,22258,2020,12,9,0,0,3,2,0,2,2,2
IL,22260,2020,12,11,0,0,3,2,0,2,2,2
IL,22263,2020,12,14,0,0,3,2,0,2,2,2
IL,22266,2020,12,17,0,0,3,2,0,2,2,2
IL,22267,2020,12,18,0,0,3,2,0,2,2,2
IL,22269,2020,12,20,0,0,3,2,0,2,2,2
IL,22284,2021,1,4,0,0,3,2,0,2,2,2
IL,22288,2021,1,8,0,0,3,2,0,2,2,2
IL,22291,2021,1,11,0,0,3,2,0,2,2,2
IL,22292,2021,1,12,0,0,3,2,0,2,2,2
IL,22294,2021,1,14,0,0,3,2,0,2,2,2
IL,22295,2021,1,15,0,0,3,2,0,2,2,2
IL,22299,2021,1,19,0,0,3,1,0,2,2,2
IL,22301,2021,1,21,0,0,3,1,0,2,2,2
IL,22302,2021,1,22,0,0,3,1,0,2,2,2
IL,22305,2021,1,25,0,0,3,1,0,2,2,2
IL,22306,2021,1,26,0,0,3,1,0,1,2,1
IL,22308,2021,1,28,0,0,3,1,0,1,2,1
IL,22309,2021,1,29,0,0,3,1,0,1,2,1
IL,22312,2021,2,1,0,0,3,1,0,1,2,1
IL,22314,2021,2,3,0,0,3,1,0,0,2,0
IL,22320,2021,2,9,0,0,3,1,0,0,2,0
IL,22322,2021,2,11,0,0,3,1,0,0,2,0
IL,22323,2021,2,12,0,0,3,1,0,0,2,0
IL,22327,2021,2,16,0,0,1,1,0,1,2,1
IL,22333,2021,2,22,0,0,1,1,0,1,2,1
IL,22340,2021,3,1,0,0,1,1,0,1,2,1
IL,22342,2021,3,3,0,0,1,1,0,1,2,1
IL,22347,2021,3,8,0,0,1,1,0,1,2,1
IL,22354,2021,3,15,0,0,1,1,0,1,2,1
IL,22361,2021,3,22,0,0,1,1,0,1,2,1
IL,22368,2021,3,29,0,0,1,1,0,1,2,1
IL,22375,2021,4,5,0,0,1,1,0,1,2,1
IL,22382,2021,4,12,0,0,1,1,0,1,2,1
IL,22389,2021,4,19,0,0,1,1,0,1,2,1
IL,22396,2021,4,26,0,0,1,1,0,1,2,1
IL,22403,2021,5,3,0,0,1,1,0,1,2,1
IL,22410,2021,5,10,0,0,1,1,0,1,2,1
IL,22417,2021,5,17,0,0,1,1,0,1,2,1
IL,22424,2021,5,24,0,0,1,0,0,0,1,0
IL,22432,2021,6,1,0,0,1,0,0,0,1,0
IL,22438,2021,6,7,0,0,1,0,0,0,1,0
IL,22445,2021,6,14,0,0,0,0,0,0,0,0
IL,22452,2021,6,21,0,0,0,0,0,0,0,0
IL,22459,2021,6,28,0,0,0,0,0,0,0,0
IL,22463,2021,7,2,0,0,0,0,0,0,0,0
IN,22070,2020,6,4,0,0,2,1,2,1,0,1
IN,22071,2020,6,5,0,0,2,1,2,1,0,1
IN,22074,2020,6,8,0,0,2,1,2,1,0,1
IN,22078,2020,6,12,0,0,1,1,2,1,0,1
IN,22081,2020,6,15,0,0,1,1,2,1,0,1
IN,22083,2020,6,17,0,0,1,1,2,1,0,1
IN,22088,2020,6,22,0,0,1,1,2,1,0,1
IN,22090,2020,6,24,0,0,1,1,2,1,0,1
IN,22091,2020,6,25,0,0,1,1,2,1,1,1
IN,22092,2020,6,26,0,0,1,1,2,1,1,1
IN,22096,2020,6,30,0,0,1,1,2,1,1,1
IN,22097,2020,7,1,0,0,1,1,2,1,1,0
IN,22103,2020,7,7,0,0,1,1,2,1,1,0
IN,22104,2020,7,8,0,0,1,1,0,1,1,0
IN,22106,2020,7,10,0,0,1,1,0,1,1,0
IN,22109,2020,7,13,0,0,1,1,0,1,1,0
IN,22111,2020,7,15,0,0,1,1,0,1,1,0
IN,22112,2020,7,16,0,0,1,1,0,1,1,0
IN,22113,2020,7,17,0,0,1,1,0,1,1,0
IN,22116,2020,7,20,0,0,1,1,0,1,1,0
IN,22117,2020,7,21,0,0,1,1,0,1,1,0
IN,22119,2020,7,23,0,0,1,1,0,1,2,0
IN,22123,2020,7,27,0,0,1,1,0,1,2,0
IN,22124,2020,7,28,0,0,1,1,0,1,2,0
IN,22126,2020,7,30,0,0,1,1,0,1,2,0
IN,22130,2020,8,3,0,0,1,1,0,1,2,0
IN,22132,2020,8,5,0,0,1,1,0,1,2,0
IN,22138,2020,8,11,0,0,1,1,0,1,2,0
IN,22158,2020,8,31,0,0,1,1,0,1,2,0
IN,22160,2020,9,2,0,0,1,1,0,1,2,0
