D01,D02,D03,D04,D05,D06,D07,D08,D09,FEVD01,FEVD04,FEVD07,FEVD02,FEVD05,FEVD08,FEVD03,FEVD06,FEVD09,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pD05_ll,pD05_ul,pD06_ll,pD06_ul,pD07_ll,pD07_ul,pD08_ll,pD08_ul,pD09_ll,pD09_ul,pFEVD01_ll,pFEVD01_ul,pFEVD04_ll,pFEVD04_ul,pFEVD07_ll,pFEVD07_ul,pFEVD02_ll,pFEVD02_ul,pFEVD05_ll,pFEVD05_ul,pFEVD08_ll,pFEVD08_ul,pFEVD03_ll,pFEVD03_ul,pFEVD06_ll,pFEVD06_ul,pFEVD09_ll,pFEVD09_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nD05_ll,nD05_ul,nD06_ll,nD06_ul,nD07_ll,nD07_ul,nD08_ll,nD08_ul,nD09_ll,nD09_ul,nFEVD01_ll,nFEVD01_ul,nFEVD04_ll,nFEVD04_ul,nFEVD07_ll,nFEVD07_ul,nFEVD02_ll,nFEVD02_ul,nFEVD05_ll,nFEVD05_ul,nFEVD08_ll,nFEVD08_ul,nFEVD03_ll,nFEVD03_ul,nFEVD06_ll,nFEVD06_ul,nFEVD09_ll,nFEVD09_ul
.0015013856,.0011689318,.029701142,.0021722072,.0017041318,.043355942,.0073812297,.0056438064,.15714557,.88763505,.068867177,.043497786,.1900516,.76232463,.047623757,.023336302,.053483214,.92318046,46,-.001035559,.0031721727,-.0014336298,.0026021032,-.0023803725,.057916813,-.0015499804,.004307664,-.0019620836,.0034618955,-.000076152479,.061602708,-.0057080272,.014296276,-.0056838375,.011043048,.002469481,.26961794,.80928749,.94522321,.033807389,.11981671,.0063022706,.1085332,.13039356,.25358903,.68668282,.84352207,.0061844569,.14076322,.00092181453,.085115187,.0097133638,.16580985,.76002944,.98353016,-.0005376779,.0035404491,-.00067019771,.0030080616,.00068261393,.058719669,-.00060846342,.0049528778,-.00085966801,.0042679315,.0092422338,.077469647,-.0026683393,.017430799,-.0032443472,.014531961,.023908364,.2903828,.82119685,.95407325,.028870158,.1088642,-.0083853267,.095380902,.12910327,.25099993,.6817919,.84285736,-.017299192,.1125467,-.020586781,.067259386,-.028947597,.13591403,.8073588,1.0390022
.0014464456,.0011241282,.028883766,.002094741,.0016384227,.042154104,.0071570943,.0054712431,.15264454,.88746244,.068868779,.043668792,.19002144,.76218957,.047789015,.02340688,.053603444,.92298967,47,-.0010669002,.0030724152,-.0013926405,.0025202953,-.0028099634,.056905925,-.0015697633,.004202079,-.001884009,.0033659227,-.00033965925,.059387866,-.0055983043,.014057608,-.0054431143,.010773402,.000065490603,.26352471,.8091085,.94514537,.033807795,.11981252,.0063172784,.10870335,.13038988,.25355962,.68592095,.84349644,.0062119486,.14095089,.00092149561,.08532089,.0096962936,.16617605,.75919569,.98356795,-.00054295175,.0034358429,-.00067074789,.0029190045,.00040862075,.057358913,-.00061459624,.004804078,-.00085781229,.0041346578,.0085441684,.075764038,-.0026490027,.016963191,-.0031754065,.014117893,.020885054,.28440404,.82082266,.95410222,.028870918,.10886664,-.0084820976,.095819682,.12907508,.2509678,.68148571,.84289342,-.017421285,.11299931,-.020664286,.067478046,-.029040946,.13624783,.8068282,1.0391511
.0013945836,.0010820071,.028083876,.0020212913,.0015767155,.040979061,.0069402307,.0053043906,.14826033,.88730031,.06887015,.043829516,.18999307,.76206267,.047944274,.023472963,.053716023,.92281103,48,-.0011178417,.0029912365,-.0013482831,.0024413054,-.0028142743,.055905163,-.0014937664,.0041044923,-.0018186524,.0032734931,-.00064421288,.057504699,-.0054732105,.013822944,-.0052066129,.010483697,-.0032363711,.25755638,.80894458,.94507349,.033808142,.11980852,.0063204523,.10885864,.1303867,.25353283,.68518233,.84347379,.006237891,.14111796,.00092123367,.085506275,.0096809752,.16650638,.75841749,.9836008,-.00054691586,.0033360831,-.00066982623,.0028338402,.0001405059,.056027245,-.00061903079,.0046616136,-.0008538473,.0040072785,.0078711044,.074087016,-.0026270917,.016507553,-.0031061114,.013714893,.018003928,.27851674,.82046515,.95413548,.028871655,.10886864,-.0085807238,.096239753,.12904836,.25093776,.68119293,.8429324,-.017544014,.11343256,-.020734044,.067679971,-.029123694,.13655573,.80633873,1.0392834
.0013455043,.0010423076,.02730169,.0019515154,.0015186132,.039830975,.006730359,.0051430198,.14399137,.88714808,.068871312,.043980602,.18996637,.76194346,.048090171,.023534849,.053821459,.92264372,49,-.001118961,.0029217447,-.0013268131,.0023649912,-.0027255758,.054915629,-.0014244725,.0040102969,-.0017501935,.0031843584,-.00096193922,.056148775,-.0052172123,.01359223,-.005053977,.010292651,-.0067914482,.25171316,.80879438,.94500715,.033808444,.1198048,.006323176,.1090004,.13038392,.25350845,.68446577,.84345371,.0062623089,.14126661,.0009210204,.085673168,.0096606221,.16680397,.75769067,.98362929,-.00054972112,.0032407297,-.00066758593,.0027522012,-.00012133409,.054724712,-.00062199635,.0045250272,-.00084809226,.0038853185,.0072227446,.072439209,-.002603356,.016064074,-.0030371894,.01332323,.015261791,.27272093,.82012349,.95417267,.028872348,.10887028,-.0086810002,.096642204,.129023,.25090975,.68091285,.84297407,-.017667254,.1138476,-.020796752,.067866452,-.029196849,.13683976,.80588704,1.0394005
.0012989504,.0010048017,.02653734,.0018851096,.0014637684,.038709912,.0065272143,.0049869148,.13983591,.88700503,.06887231,.044122644,.18994126,.76183146,.048227295,.023592815,.053920221,.92248696,50,-.0010820539,.0028544418,-.0013008151,.0022912254,-.0028073722,.053744711,-.0013764498,.0039192461,-.0016795106,.003098303,-.0012282857,.054939471,-.0049166628,.013365407,-.0049314341,.010154494,-.008588545,.24599496,.80865669,.94494593,.033808704,.1198014,.0063255085,.10912982,.13038152,.25348637,.6837703,.843436,.0062852376,.14139879,.00092029804,.085823283,.0096367802,.1670717,.75701141,.98365402,-.00055150629,.003149407,-.00066417753,.002673781,-.00037656157,.053451244,-.00062370359,.0043939226,-.00084083929,.0037683761,.0065987119,.070821106,-.0025784532,.015632883,-.0029692661,.012943096,.012654949,.26701689,.81979662,.95421344,.02887301,.10887161,-.0087827425,.097028032,.12899888,.25088364,.68064487,.84301805,-.017790906,.1142455,-.020853071,.068038702,-.02926136,.1371018,.80547023,1.0395037
.0012546974,.00096928887,.025790889,.001821804,.001411877,.037615828,.0063305441,.0048358706,.13579209,.88687062,.06887316,.044256207,.18991761,.7617262,.048356187,.02364712,.054012753,.92234015,51,-.0010332986,.0027891826,-.0012870583,.0022198928,-.0029865173,.052329384,-.0013264038,.0038311216,-.001607377,.0030151354,-.0014479228,.053931378,-.0046324548,.013142418,-.0046817223,.010018094,-.0097557511,.24040124,.80853033,.94488955,.033808932,.11979835,.0063275034,.10924799,.13037945,.25346637,.6830948,.84342027,.0063067218,.14151627,.00091771467,.085958168,.0096147647,.16731232,.75637591,.98367554,-.00055239879,.0030617937,-.00065974693,.0025983246,-.00062490063,.05220668,-.00062434323,.004267951,-.00083235261,.0036561065,.0059985626,.06923309,-.0025529556,.015214044,-.0029028787,.01257462,.010179295,.2614049,.81948376,.95425749,.028873622,.1088727,-.0088857664,.097398177,.12897588,.25085935,.68038827,.84306413,-.017914874,.11462725,-.020903597,.068197839,-.029318083,.13734359,.8050856,1.0395948
.0012125492,.00093559257,.025062326,.0017613592,.001362672,.036548611,.0061401092,.0046896921,.13185792,.88674432,.06887389,.044381808,.18989538,.76162726,.048477363,.023698002,.054099459,.92220253,52,-.0010091625,.0027258405,-.0012617673,.0021508886,-.0031217849,.050941005,-.0012748761,.0037457277,-.0015344705,.0029346859,-.0016252927,.052936416,-.004405085,.01291762,-.0044471007,.009883441,-.010684576,.23493126,.80841446,.94483757,.033809133,.11979566,.0063292058,.1093559,.13037767,.25344831,.68243843,.84340626,.0063268123,.14162064,.00091530813,.086079299,.0095944274,.1675283,.75578099,.98369426,-.00055251532,.0029776136,-.00065443263,.0025256178,-.00086613529,.050990786,-.00062408647,.004146805,-.00082286913,.003548213,.0054217889,.067675427,-.0025273559,.014807574,-.0028384794,.012217863,.0078303861,.25588545,.81918406,.95430458,.028874196,.10887358,-.0089899125,.097753532,.12895395,.25083679,.68014246,.84311205,-.018039064,.11499379,-.020948896,.068344899,-.029367821,.13756675,.80473047,1.0396746
.0011723331,.00090355752,.024351586,.0017035619,.001315919,.035508066,.0059556817,.0045481948,.12803127,.88662553,.068874523,.044499937,.18987444,.76153427,.048591297,.023745686,.054180723,.9220736,53,-.00095489365,.0026643036,-.0012339756,.0020841174,-.0032172664,.049580161,-.0012223485,.0036628889,-.0014613823,.0028568008,-.0017646018,.051954985,-.0041811783,.01268939,-.0042642727,.0097505227,-.011398628,.22958401,.80830801,.94478977,.033809304,.11979331,.0063306568,.10945445,.13037615,.25343201,.68203056,.8433938,.0063455645,.14171329,.00091306237,.086187989,.0095756333,.16772196,.75522363,.98371065,-.0005519616,.0028966279,-.0006483646,.0024554797,-.0011001048,.049803276,-.00062308536,.004030209,-.0008125992,.0034444369,.0048678326,.066148296,-.0025020735,.014413437,-.0027764423,.011872832,.0056035374,.25045902,.81889665,.95435441,.028874733,.10887431,-.009095029,.098094903,.12893298,.2508159,.6799069,.84316164,-.018163394,.11534598,-.020989479,.068480849,-.029411299,.13777274,.80440259,1.0397446
.0011338977,.0008730464,.023658557,.0016482216,.0012714114,.034493946,.0057770442,.0044112033,.12431,.88651389,.068875059,.044611048,.18985474,.76144683,.04869844,.023790382,.054256897,.92195272,54,-.00095615082,.0026044738,-.001224034,.0020194915,-.0030737284,.048247278,-.0011692494,.0035824492,-.0014177619,.0027813436,-.0018876449,.050987411,-.0039615254,.012465032,-.0040897033,.0096193235,-.012257848,.22435826,.80821031,.94474578,.033809457,.11979131,.0063318908,.10954446,.13037485,.25341737,.68196189,.84338272,.0063630389,.14179553,.00091096305,.086285442,.0095582558,.16789545,.7547009,.98372507,-.0005508326,.002818628,-.00064166321,.002387756,-.001326701,.048643816,-.000621474,.0039179171,-.00080172904,.0033445519,.004336088,.064651802,-.0024774598,.014031548,-.0027170668,.011539473,.0034938715,.24512613,.81862104,.95440674,.028875221,.1088749,-.0092009734,.098423071,.12891291,.25079656,.679681,.84321266,-.018287778,.11568466,-.021025814,.068606578,-.029449187,.13796298,.80409968,1.0398058
.0010971091,.0008439378,.022983082,.0015951687,.0012289672,.03350595,.0056039896,.0042785504,.12069188,.88640893,.068875529,.044715572,.18983622,.76136458,.048799202,.023832282,.054328319,.92183942,55,-.00093354908,.0025462634,-.0011976901,.001956929,-.0028590136,.046942659,-.0011244118,.0035042693,-.0013791868,.002708192,-.0019846137,.050033949,-.0037153929,.012244515,-.0037975444,.0094898334,-.013000969,.21925262,.80812049,.94470537,.033809595,.11978965,.0063329386,.10962668,.13037375,.2534042,.68189913,.84337282,.006379297,.1418685,.00090899778,.086372778,.0095421821,.16805071,.75421035,.98373795,-.00054921355,.0027434318,-.00063443952,.002322315,-.0015458674,.047512028,-.00061937037,.0038097077,-.00079042278,.0032483572,.0038259088,.06318599,-.002453804,.013661783,-.0026605835,.011217684,.001496395,.23988737,.81835639,.95446146,.028875675,.10887538,-.009307608,.098738752,.12889372,.25077873,.67946422,.84326494,-.01841215,.11601055,-.021058336,.068722896,-.029482087,.13813873,.80381984,1.0398589
.0010618487,.00081612408,.022324966,.0015442505,.0011884252,.032543734,.0054363213,.0041500786,.11717466,.88631016,.068875939,.044813905,.18981877,.76128727,.048893981,.023871569,.054395285,.92173314,56,-.00093602214,.0024895943,-.0011686467,.0018963548,-.0026550877,.045666493,-.0010891617,.0034282245,-.0013457551,.0026372354,-.0020360604,.049094804,-.003537572,.012027803,-.0036954782,.0093620345,-.013543451,.21426556,.808038,.94466817,.033809714,.11978826,.0063338275,.1097018,.13037279,.2533924,.68184167,.843364,.0063944021,.14193323,.00090715545,.086451009,.009527307,.16818957,.75374961,.98374951,-.00054718036,.0026708778,-.00062679505,.0022590433,-.0017575904,.046407524,-.00061687757,.0037053786,-.00077882386,.0031556743,.003336621,.061750848,-.002431338,.01330398,-.0026071584,.010907316,-.00039395917,.23474327,.81810218,.95451814,.028876098,.10887578,-.0094148107,.099042617,.12887527,.25076225,.6792562,.84331834,-.018536424,.11632439,-.021087434,.068830572,-.02951056,.13830113,.80356109,1.0399052
.0010280114,.00078950962,.021683991,.0014953304,.0011496425,.031606913,.0052738506,.0040256358,.11375603,.8862173,.068876289,.044906426,.18980235,.76121449,.048983134,.023908412,.054458093,.92163348,57,-.00093392772,.00242115,-.0011380939,.0018376979,-.0024618423,.044418857,-.0010425805,.0033542039,-.0013329999,.0025683751,-.0021307869,.04817012,-.0033343136,.011814855,-.0035920772,.0092359129,-.013906598,.21040326,.80796206,.94463408,.033809818,.11978715,.00633458,.10977043,.13037202,.25338185,.68178904,.84335601,.0064084167,.14199066,.00090542622,.086521052,.0095135346,.16831364,.75331652,.98376,-.00054480036,.0026008233,-.00061882165,.0021978409,-.0019618978,.04532988,-.00061408471,.0036047455,-.0007670566,.0030663416,.0028675268,.060346298,-.0024102412,.012957942,-.0025569021,.010608174,-.0021822818,.22969435,.8178578,.95457679,.02887648,.10887609,-.0095224585,.099335313,.12885757,.25074711,.67905635,.84337264,-.018660543,.11662681,-.021113468,.068930291,-.029535094,.13845128,.80332178,1.0399451
.00099550339,.00076400937,.021059904,.0014482851,.0011124923,.030695075,.0051163975,.0039050791,.11043371,.88612992,.068876602,.044993483,.1897869,.76114607,.049067009,.023942968,.054517008,.92154002,58,-.00092770567,.0023517124,-.0011063562,.0017828697,-.0022791149,.043199748,-.0010179104,.0032821065,-.001318105,.0025015192,-.0021632155,.047260001,-.003155594,.01160563,-.0034857618,.0091114528,-.014110435,.20677689,.80789226,.94460273,.033809915,.11978628,.0063352156,.10983315,.13037133,.25337243,.68166476,.84334898,.0064214049,.14204156,.00090380147,.086583748,.0095007792,.16842446,.75290906,.98376966,-.00054213323,.0025331399,-.00061060203,.0021386207,-.0021588532,.044278663,-.0006110688,.003507639,-.00075522787,.0029802124,.0024179148,.058972236,-.0023906471,.012623442,-.0025098748,.010320033,-.0038736465,.22474107,.81762272,.95463711,.028876841,.10887636,-.0096304454,.099617407,.12884057,.25073323,.6788643,.84342784,-.018784428,.11691844,-.021136766,.0690227,-.029556148,.13859016,.80310035,1.0399797
.00096424081,.00073954713,.02045244,.0014030035,.0010768615,.029807782,.004963791,.003788271,.1072054,.88604772,.06887687,.045075402,.18977235,.7610817,.049145922,.023975383,.054572277,.92145234,59,-.00091787218,.0022843634,-.001088819,.001736074,-.0021066992,.042156845,-.00099336565,.0032118412,-.001301358,.0024365843,-.0022209114,.046364512,-.0029966012,.011400085,-.0033338312,.0089737233,-.014173716,.20320877,.80782795,.94457394,.033809997,.11978562,.0063357526,.10989046,.1303708,.25336403,.68140924,.84334254,.0064334278,.1420867,.00090227323,.086639851,.0094889607,.16852334,.75252545,.98377866,-.00053923141,.0024677131,-.00060221012,.0020813043,-.0023485501,.043253429,-.00060789532,.0034139024,-.00074342883,.0028971517,.0019870629,.057628497,-.0023726486,.012300231,-.0024660917,.010042634,-.0054730712,.21988386,.81739646,.95469898,.028877165,.10887657,-.0097386669,.099889472,.12882422,.25072047,.67867965,.84348375,-.018908024,.11719987,-.021157619,.069108389,-.029574128,.13871868,.80289537,1.0400093
.0009341485,.00071605493,.019861307,.0013593849,.001042649,.028944574,.0048158662,.0036750808,.10406878,.88597041,.068877108,.045152493,.18975867,.76102114,.049220175,.024005799,.054624137,.92137009,60,-.00090489979,.0022232798,-.001069756,.0016961189,-.0020532026,.04122198,-.00097471068,.0031433259,-.0012830192,.0023734933,-.0022554933,.045483682,-.0028672884,.011198172,-.0032389034,.0088315234,-.014113935,.19969848,.80776882,.94454753,.033810072,.11978515,.0063362047,.10994285,.13037032,.25335652,.68116736,.84333682,.0064445459,.14212674,.00090083457,.086690053,.0094780046,.16861159,.75216401,.98378718,-.00053614081,.0024044379,-.00059371133,.0020258212,-.002531107,.042253722,-.00060462026,.0033233899,-.00073173671,.002817035,.0015742489,.056314901,-.0023563027,.011988035,-.0024255288,.0097756907,-.0069854897,.21512304,.81717861,.95476222,.028877469,.10887675,-.0098470245,.10015201,.1288085,.25070885,.67850196,.84354031,-.019031264,.11747161,-.021176292,.069187887,-.029589394,.13883767,.80270547,1.0400347
