D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
-.00024268187,.0006722447,-.00041128774,-.000580566,.96491677,.03508326,.1451897,.8548103,49,-.00076496822,.00040641066,-.006741439,.0088589862,-.0010647553,.0011819475,-.013483617,.025061689,.90556145,.99203718,.0079628006,.094438516,.048339047,.28542626,.71457374,.95166099,-.00088251644,.00039715267,-.0083568068,.0097012967,-.0016433022,.00082072674,-.020584306,.019423174,.91732192,1.0125116,-.012511564,.082678087,.01799028,.27238911,.72761089,.98200971
-.00022362072,.0003890974,-.00037266794,-.00088769745,.96491605,.035083946,.14519012,.85480988,50,-.00069272163,.00039428286,-.0064353142,.008173611,-.00093679997,.0011115486,-.012572867,.022857096,.90556097,.99203718,.0079628332,.094438985,.048345171,.28543004,.71456993,.95165479,-.00082056108,.00037331964,-.0081689637,.0089471592,-.0015365398,.00079120387,-.019721411,.017946016,.91731703,1.0125151,-.012515052,.082682945,.017990343,.27238989,.72761011,.98200965
-.00020521085,.00015132462,-.00033634651,-.001129667,.96491551,.035084512,.14519013,.85480988,51,-.00062349543,.00038024006,-.0060873907,.0075398237,-.00082973903,.0010177621,-.012230517,.02131689,.90556014,.99203718,.0079628546,.094439819,.048350483,.28543434,.71456563,.95164955,-.0007628426,.00035242093,-.0079560876,.0082587367,-.0014416164,.00076892343,-.018864887,.016605552,.91731274,1.0125183,-.012518249,.082687274,.017989749,.27239051,.72760952,.98201025
-.00018756106,-.000046209552,-.00030235882,-.0013150617,.96491504,.03508497,.14518994,.85481006,52,-.00055757939,.00036299313,-.0057735564,.0069539538,-.00073118246,.00095376652,-.011801228,.019882383,.90555799,.99203712,.0079628695,.09444201,.048355088,.2854389,.7145611,.9516449,-.00070919003,.00033406791,-.0077236504,.0076312316,-.0013561773,.00075145968,-.018024506,.015394383,.91730881,1.0125213,-.012521241,.082691185,.017988745,.27239114,.72760886,.98201126
-.00017075169,-.00020822187,-.00027070555,-.0014516369,.96491468,.035085339,.14518963,.85481036,53,-.00049518864,.00034263969,-.0054990575,.0064125624,-.00066620484,.00095114985,-.011455281,.018546343,.90555394,.99203712,.0079628807,.094446063,.048359089,.28544348,.71455657,.9516409,-.00065938447,.00031788106,-.00747651,.0070600663,-.0012778693,.00073645823,-.017207587,.014304313,.91730529,1.0125241,-.012524071,.082694747,.017987482,.27239177,.7276082,.98201251
-.00015483865,-.00033902677,-.0002413589,-.0015463703,.96491438,.035085637,.1451893,.85481071,54,-.00041660864,.00032378285,-.0051455135,.0059124287,-.00060582708,.00093869516,-.010448758,.017302005,.90554792,.99203706,.00796289,.094452068,.048362561,.28544796,.71455204,.95163745,-.00061317481,.00030349751,-.0072189104,.0065408573,-.0012045837,.00072186592,-.016418997,.013326257,.91730195,1.0125268,-.012526764,.08269804,.017986109,.27239248,.72760755,.98201388
-.000139857,-.00044255494,-.00021426789,-.0016055137,.96491414,.035085872,.145189,.85481101,55,-.00036273687,.00031335099,-.0046658432,.0054505421,-.00054874807,.00091761746,-.0093114572,.016143052,.90554023,.99203706,.0079628993,.094459757,.048365586,.28545219,.71454775,.95163441,-.00057029404,.00029058004,-.0069545065,.0060693966,-.0011346169,.00070608116,-.015661327,.0124503,.91729891,1.0125294,-.012529328,.082701072,.017984727,.27239329,.72760671,.98201531
-.00012582428,-.00052237359,-.0001893631,-.0016346459,.96491396,.035086058,.14518875,.85481125,56,-.00033037009,.00030999095,-.0043193693,.0050536492,-.00049502356,.00090723974,-.0082576796,.01506359,.90553129,.99203706,.0079629086,.094468653,.048368223,.28545612,.71454388,.95163178,-.00053047528,.00027882672,-.0066863927,.0056416458,-.0010667446,.00068801834,-.014935201,.01166591,.91729617,1.0125318,-.012531753,.082703866,.017983388,.27239412,.72760588,.98201662
-.00011274339,-.00058170711,-.00016656077,-.0016387235,.96491379,.035086203,.14518857,.85481143,57,-.00028996856,.00029879794,-.0038742421,.00469888,-.00042994652,.00089078827,-.0076487912,.014058121,.90552187,.99203706,.0079629198,.094478182,.048370544,.2854597,.71454024,.95162946,-.00049346546,.00026797867,-.0064171506,.0052537364,-.0010002251,.00066710357,-.014239687,.01096224,.91729355,1.012534,-.012534029,.082706437,.017982157,.27239498,.72760504,.98201782
-.00010060509,-.00062345865,-.0001457664,-.001622131,.96491367,.035086315,.14518845,.85481155,58,-.00025878689,.00028416174,-.0035663953,.004369468,-.00038813736,.00084798748,-.0070909327,.013150281,.90551221,.99203706,.00796293,.094487749,.048372582,.28546289,.71453714,.95162737,-.00045903557,.00025782536,-.006148899,.0049019819,-.00093475712,.00064322434,-.013572787,.010328525,.91729122,1.0125362,-.01253614,.082708769,.017981045,.27239585,.72760415,.98201895
-.000089390327,-.00065023161,-.00012687777,-.0015887286,.96491361,.035086401,.14518839,.85481161,59,-.00023283515,.00026677526,-.0032885873,.0040636053,-.00034907949,.00079224037,-.0065330835,.013009327,.90550315,.99203706,.0079629403,.094496816,.048374381,.28546566,.71453434,.95162559,-.00042698719,.00024820652,-.0058833547,.0045828917,-.00087040913,.00061665359,-.012931922,.009754464,.91728914,1.0125381,-.012538074,.082710877,.017980071,.27239671,.72760332,.9820199
-.000079072182,-.00066435093,-.00010978751,-.001541898,.96491355,.035086464,.14518838,.85481161,60,-.00020857289,.00024737825,-.0030408404,.0037812605,-.00031272357,.00073222048,-.0064142458,.012777566,.90549505,.99203706,.0079629514,.094504975,.048375979,.28546804,.71453196,.95162404,-.00039715462,.00023901026,-.0056218929,.0042931908,-.00080753781,.0005879628,-.012314384,.0092305886,.91728723,1.0125399,-.012539824,.082712755,.017979234,.27239752,.72760248,.98202074
