D01,D02,D03,D04,D05,D06,D07,D08,D09,FEVD01,FEVD04,FEVD07,FEVD02,FEVD05,FEVD08,FEVD03,FEVD06,FEVD09,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pD05_ll,pD05_ul,pD06_ll,pD06_ul,pD07_ll,pD07_ul,pD08_ll,pD08_ul,pD09_ll,pD09_ul,pFEVD01_ll,pFEVD01_ul,pFEVD04_ll,pFEVD04_ul,pFEVD07_ll,pFEVD07_ul,pFEVD02_ll,pFEVD02_ul,pFEVD05_ll,pFEVD05_ul,pFEVD08_ll,pFEVD08_ul,pFEVD03_ll,pFEVD03_ul,pFEVD06_ll,pFEVD06_ul,pFEVD09_ll,pFEVD09_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nD05_ll,nD05_ul,nD06_ll,nD06_ul,nD07_ll,nD07_ul,nD08_ll,nD08_ul,nD09_ll,nD09_ul,nFEVD01_ll,nFEVD01_ul,nFEVD04_ll,nFEVD04_ul,nFEVD07_ll,nFEVD07_ul,nFEVD02_ll,nFEVD02_ul,nFEVD05_ll,nFEVD05_ul,nFEVD08_ll,nFEVD08_ul,nFEVD03_ll,nFEVD03_ul,nFEVD06_ll,nFEVD06_ul,nFEVD09_ll,nFEVD09_ul
.0015588047,.0006946731,.042743828,.0021425376,.00097292732,.059378669,.0046976022,.0015458363,.14967224,.89173287,.061251543,.047015585,.18082401,.77158791,.047588069,.040799126,.080583103,.87861776,46,-.0033264803,.0028769686,-.0040866332,.0016555589,-.0031140568,.064657748,-.004602897,.004750364,-.0055265427,.0024267011,-.0036043094,.086130589,-.0092673674,.010437945,-.01167715,.0053615612,-.027586378,.22882456,.83616638,.95252287,.026241826,.10117737,.005619165,.10930113,.11235566,.26927406,.69504023,.856354,.010088895,.119914,.0032016602,.12385774,.013527674,.22848983,.7001878,.96871006,-.0012443232,.0043619326,-.0020430314,.0034323777,.011924694,.073562965,-.0017726171,.0060576922,-.0028448831,.0047907378,.017768489,.10098885,-.0044607492,.013855954,-.0064534182,.0095450906,.031573843,.26777065,.82683545,.95663029,.022966359,.099536724,-.0067476076,.10077878,.10803564,.2536124,.68616694,.85700887,-.011543119,.10671926,-.02034949,.10194774,-.025059342,.18622555,.73015034,1.0270852
.001479874,.0006400749,.04133999,.002036585,.00089541334,.057424564,.0044789617,.0014311315,.1442872,.89165705,.061260603,.047082357,.18082294,.77157754,.047599513,.040972974,.08090575,.87812126,47,-.0032766,.0027311118,-.0038981433,.0015663484,-.0037289197,.063244,-.0044256365,.0046074539,-.0054459823,.0023497867,-.004039824,.083768323,-.008907795,.010148225,-.011243188,.0051757693,-.027586311,.22098361,.83587474,.95250845,.02624217,.10118969,.0056470456,.10938075,.11234803,.26926678,.69478875,.85630155,.01011933,.12003232,.00320663,.12431964,.013520721,.22876368,.69970024,.96870595,-.0012338066,.0041935546,-.0020104328,.0032905824,.01133531,.071344674,-.0017613583,.0058345282,-.0028080412,.0045988676,.016669711,.098179422,-.0043349266,.01329285,-.0062235012,.0090857642,.028116239,.26045817,.82666302,.95665109,.022968823,.099552386,-.0067774281,.10094214,.1080448,.25360107,.68609744,.85705763,-.01161011,.10680914,-.020344082,.10229003,-.025027288,.18683879,.72923011,1.0270125
.001405658,.00058998412,.039965205,.001936536,.00082446192,.055511385,.0042714006,.0013252692,.13906124,.89158815,.061268765,.047143057,.180822,.77156866,.047609325,.041134808,.081206158,.87765902,48,-.0031841886,.0026334836,-.0037536363,.0014811023,-.0041389372,.061105616,-.0043959538,.0044291597,-.0053777695,.0022770185,-.0043634269,.081773192,-.0086261909,.0098675657,-.010780793,.0049958955,-.029302195,.21337143,.83560264,.9524951,.02624247,.10120063,.0056734951,.10944895,.11234109,.26926005,.69455272,.85625106,.010146221,.12014213,.0032108049,.1247309,.013514739,.22899349,.69927847,.96870369,-.0012196522,.0040309685,-.0019731417,.0031531102,.010748885,.069181524,-.001744326,.0056173978,-.0027631102,.0044120341,.015599049,.095423721,-.0042078621,.012750663,-.0059933807,.0086439187,.024828697,.25329378,.82650244,.95667386,.02297052,.099567011,-.0068082856,.1010944,.10805263,.25359136,.6860342,.85710311,-.011674299,.10689295,-.020332105,.10260172,-.024987509,.18739982,.72838849,1.0269295
.0013357995,.00054401055,.038620602,.0018420109,.00075948,.053640638,.0040742997,.0012275629,.13399294,.89152563,.061276127,.047198258,.1808212,.77156109,.047617741,.041285411,.081485763,.8772288,49,-.0030668438,.0025388733,-.0036375653,.0014053688,-.0039574187,.058978215,-.0042765932,.0042161508,-.0053232657,.0022080806,-.0046411264,.079795547,-.008265458,.00959564,-.010238402,.0048219478,-.028641792,.20598538,.83534932,.95248258,.026242733,.10121039,.0056984341,.1095074,.11233477,.26925379,.69433218,.85620248,.010169936,.12024368,.0032142703,.1250954,.013509729,.22918405,.69891584,.96870279,-.0012023434,.0038739424,-.0019318142,.0030198353,.01016695,.067074254,-.001722159,.0054061804,-.0027111168,.0042300769,.014557312,.092723966,-.0040804986,.012229099,-.0057644183,.0082195438,.021706702,.24627918,.82635307,.95669818,.022971539,.099580713,-.0068399403,.10123646,.1080593,.25358307,.68597686,.85714531,-.011735265,.10697075,-.020314585,.10288541,-.024941234,.18791276,.72761923,1.0268383
.0012699771,.00050179986,.03730708,.0017526578,.00069993275,.051813513,.003887078,.0011373786,.12908053,.89146876,.061282765,.047248479,.18082051,.77155453,.047624964,.041425511,.081745915,.87682855,50,-.0030829208,.0024472252,-.0035253973,.0013429231,-.0038535469,.056616452,-.0041141668,.0040151603,-.0051645944,.002142702,-.0048963376,.077837907,-.0078934291,.0093321372,-.0097376965,.0046539037,-.02727288,.19882232,.83511406,.95247114,.026242968,.10121913,.0057218084,.10955752,.11232905,.26924801,.69412708,.85615599,.010190818,.12033728,.0032171088,.1254169,.013505679,.22933988,.69860607,.96870285,-.0011823252,.0037222793,-.0018870675,.0028906672,.0095909731,.065023191,-.0016954739,.0052007898,-.0026530356,.0040529012,.013545213,.090081811,-.0039536981,.011727855,-.0055378438,.0078126015,.018745488,.23941559,.8262139,.95672363,.022971967,.099593565,-.006872172,.10136913,.10806497,.25357604,.68592489,.85718417,-.011792721,.10704265,-.020292468,.10314349,-.024889622,.18838145,.72691655,1.0267406
.0012079002,.00046303013,.036025338,.0016681514,.00064533734,.050030913,.003709188,.0010541306,.12432194,.89141703,.061288759,.047294188,.1808199,.77154893,.047631167,.041555803,.081987888,.87645632,51,-.0030824759,.0023584845,-.00344723,.001283202,-.0039829807,.05367998,-.0040299874,.0038980953,-.0049898503,.0020806291,-.0052898997,.075902492,-.0075368118,.0090585183,-.0091713499,.004491712,-.029363982,.19187877,.83489597,.95246053,.026243176,.10122699,.0057435888,.10960062,.11232389,.26924276,.69393724,.85611165,.010209181,.12042327,.0032193973,.12569907,.013502566,.22946525,.6983434,.96870363,-.0011600093,.0035758098,-.001839483,.0027655433,.0090223514,.063028328,-.001664863,.0050011659,-.0025897927,.0038804673,.01256335,.087498479,-.0038282329,.011246609,-.0053147669,.0074230283,.015939968,.23270389,.82608414,.95674992,.022971891,.099605627,-.0069047841,.10149316,.10806973,.25357008,.68587798,.85721987,-.011846512,.10710885,-.020266619,.10337822,-.024833757,.18880953,.72627491,1.0266378
.0011493061,.0004274087,.034775872,.0015881895,.00059525721,.048293494,.0035401159,.00097727741,.11971477,.89137,.061294176,.047335807,.18081938,.7715441,.047636498,.041676927,.08221288,.8761102,52,-.0030233769,.002272597,-.0033583315,.0012261136,-.0041017598,.050816655,-.0039557288,.0037847883,-.0048014685,.0019941865,-.0051512397,.073991269,-.0071981652,.0087244306,-.0086024888,.0043353001,-.031304784,.18515092,.83469427,.95245075,.026243361,.10123409,.0057637673,.1096378,.11231925,.269238,.6937623,.85606945,.010225309,.12050207,.0032212087,.12590696,.01350035,.22956412,.69812226,.96870494,-.0011357749,.003434387,-.0017896055,.0026444229,.0084623992,.061089344,-.0016308915,.0048072706,-.0025222623,.0037127766,.011612228,.084974758,-.0037048028,.010785035,-.0050961799,.0070507345,.013284891,.22614464,.82596326,.95677674,.022971392,.09961696,-.0069376044,.10160922,.10807373,.25356501,.68583566,.85725254,-.011896572,.10716957,-.020237828,.10359168,-.024774648,.1892004,.72568905,1.0265313
.0010939555,.00039466895,.033559021,.0015124922,.00054929731,.046601675,.0033793782,.00090631942,.11525643,.8913272,.061299071,.047373716,.18081893,.77153999,.04764108,.041789498,.082422011,.87578851,53,-.0029817559,.0021895096,-.003260144,.0011750995,-.0047398633,.048029721,-.0039209425,.003675187,-.004541216,.0018793398,-.005329025,.072105959,-.0069229347,.0084024612,-.0080395341,.0041845744,-.031246133,.17863469,.83450812,.95244175,.026243526,.10124052,.0057823556,.10967004,.11231509,.2692337,.69360185,.85602939,.010239461,.12057412,.0032226092,.12597096,.013498981,.22964016,.69793802,.96870643,-.0011099697,.0032978805,-.0017379402,.0025272781,.0079123424,.0592057,-.001594094,.0046190782,-.0024512638,.0035498585,.010692245,.082511105,-.0035840322,.010342789,-.0048829629,.0066956016,.010774788,.21973808,.82585049,.95680392,.022970542,.099627599,-.0069704866,.10171792,.1080771,.25356075,.68579757,.8572824,-.011942933,.10722509,-.020206803,.1037858,-.024713218,.18955724,.72515428,1.0264227
.0010416303,.00036456808,.032374971,.0014407991,.00050709967,.044955689,.003226521,.00084079517,.11094414,.89128822,.0613035,.047408264,.18081854,.77153647,.047645021,.041894086,.082616337,.87548959,54,-.0029404415,.0021091669,-.0031540273,.0011374728,-.0047266167,.045329448,-.0037409612,.0035692309,-.0041961102,.0017704014,-.00587954,.070248082,-.0065346966,.0080921873,-.0074848146,.0041107237,-.030416086,.17232579,.83433658,.95243347,.026243676,.10124639,.0057993815,.10969817,.11231136,.26922983,.69345528,.85599148,.01025187,.12063988,.0032236604,.12602288,.0134984,.22969675,.69778597,.96870804,-.0010829116,.0031661722,-.0016849526,.0024140889,.007373305,.057376638,-.0015549748,.004436573,-.0023775608,.0033917602,.0098037049,.080107674,-.0034664774,.0099195195,-.0046758866,.006357477,.0084040835,.2134842,.82574534,.9568311,.022969414,.09963759,-.0070032971,.10181983,.10807991,.25355718,.6857633,.85730964,-.011985687,.10727573,-.020174181,.10396235,-.024650307,.18988298,.72466618,1.0263131
.0009921313,.00033688464,.031223781,.0013728685,.00046833957,.043355573,.0030811171,.00078027905,.10677493,.89125276,.061307512,.047439754,.1808182,.77153337,.047648415,.04199123,.082796849,.87521189,55,-.0028897449,.0020315147,-.0030412558,.0011012369,-.0048737042,.043070428,-.0037245997,.0034382222,-.0038554887,.0016670985,-.0064867516,.068418927,-.0060499194,.0077931979,-.0069404086,.0040424573,-.03073108,.1662198,.83417881,.9524259,.026243811,.10125174,.0058148894,.10972291,.11230805,.26922643,.69332206,.85595578,.010262748,.12069982,.0032244183,.12606475,.013498543,.22973698,.69766188,.96870953,-.0010548896,.0030391521,-.0016310682,.0023048376,.0068463068,.055601258,-.0015140048,.0042597419,-.0023018606,.0032385397,.0089468062,.07776434,-.0033526265,.0095148608,-.004475615,.0060361731,.0061670789,.2073828,.82564729,.95685822,.022968069,.099646956,-.0070359362,.10191544,.10808226,.25355414,.68573248,.85733426,-.012024977,.10732181,-.020140516,.10412297,-.024586668,.19018036,.72422045,1.0262033
.00094527577,.00031141663,.030105388,.0013084755,.00043272218,.041801222,.0029427644,.00072437874,.10274573,.89122039,.061311144,.047468469,.1808179,.77153075,.047651336,.042081427,.082964487,.8749541,56,-.002778884,.0019564966,-.002923023,.001066329,-.005031527,.040877074,-.0036962712,.0032996875,-.0036586886,.0015850887,-.0069611846,.066619612,-.0056994138,.0075050984,-.0064081652,.0039532781,-.031361751,.16031209,.83403385,.95241892,.026243933,.10125665,.0058289343,.10974488,.1123051,.26922339,.69320154,.8559221,.01027228,.12075445,.0032249326,.12609839,.013499334,.22976369,.69756222,.9687109,-.0010261651,.0029167165,-.0015766736,.0021995069,.006332255,.05387852,-.001471622,.0040885727,-.0022248141,.0030902585,.0081216507,.075480789,-.0032429013,.0091284299,-.004282706,.0057314634,.0040580244,.20143344,.82555568,.9568851,.02296656,.099655725,-.0070683132,.10200525,.10808423,.25355157,.68570471,.85735679,-.012060997,.10736367,-.02010631,.10426916,-.024522964,.19045193,.72381353,1.0260947
.00090089592,.00028797967,.029019628,.0012474102,.0003999795,.040292379,.0028110857,.00067273248,.098853342,.89119089,.061314438,.047494665,.18081765,.77152848,.047653858,.042165153,.083120115,.87471473,57,-.0027064781,.0018840553,-.0027348846,.0010326913,-.0051756576,.038979873,-.003656355,.0031663263,-.0036309271,.0015181822,-.0070457496,.06485109,-.005467603,.0072275037,-.0058897105,.0038462377,-.031727329,.15459797,.83390099,.95241261,.026244042,.10126118,.0058415816,.10976461,.1123025,.26922071,.69309294,.85589039,.010280633,.12080423,.0032252476,.12612535,.013500698,.22977936,.69748342,.96871203,-.00099697406,.0027987659,-.001522118,.0020980774,.005831941,.052207313,-.0014282317,.003923052,-.0021470182,.0029469773,.0073282351,.073256515,-.003137657,.0087598283,-.0040976154,.0054430803,.002071107,.19563559,.82547021,.95691156,.022964943,.099663928,-.0071003544,.10208968,.1080859,.2535494,.68567973,.85737723,-.012093947,.10740166,-.020071981,.10440229,-.024459787,.19070002,.72344172,1.0259877
.00085883733,.0002664054,.027966248,.0011894775,.00036986778,.038828667,.0026857255,.00062500703,.095094495,.891164,.061317425,.04751857,.18081743,.77152652,.047656029,.042242851,.083264552,.87449259,58,-.0026759934,.001814133,-.0025774036,.0010002705,-.0054243198,.037274286,-.0036059723,.0030448143,-.0036414117,.0014547021,-.0068487334,.063114151,-.0053352951,.0069600437,-.0054394789,.0037242994,-.031850763,.14907268,.83377928,.95240676,.026244141,.10126539,.0058529046,.10978252,.11230019,.26921833,.69299555,.85586065,.010287955,.12084964,.0032254029,.12614693,.013502555,.22978631,.69742239,.96871293,-.00096752797,.0026852028,-.0014677142,.0020005249,.0053460412,.050586455,-.0013842063,.0037631614,-.0020690158,.0028087513,.0065664612,.07109087,-.0030371817,.0084086331,-.0039206953,.0051707095,.00020052603,.18998846,.8253904,.95693761,.022963261,.099671587,-.0071320031,.10216914,.10808732,.25354755,.6856572,.85739583,-.012124069,.10743613,-.020037895,.1045236,-.024397645,.19092675,.72310185,1.0258833
.00081895746,.00024653992,.026944917,.0011344953,.00034216509,.037409611,.0025663495,.00058089511,.091465861,.89113951,.061320134,.047540385,.18081723,.77152485,.047657907,.042314932,.083398566,.87428653,59,-.0025841168,.0017466706,-.0025306505,.00096901611,-.005503145,.03598386,-.0034874475,.0029673721,-.003639929,.0014119593,-.0068417555,.061409444,-.0051982496,.0067023588,-.0051248632,.0035903081,-.031754371,.14373142,.83366793,.95240152,.026244231,.10126927,.0058629829,.10979898,.11229816,.2692163,.69290864,.8558327,.010294376,.12089112,.0032254332,.12616423,.013504826,.22978649,.69737637,.9687134,-.00093801582,.0025759307,-.0014137396,.0019068195,.0048751147,.049014717,-.0013398859,.0036088766,-.0019912967,.0026756269,.0058361283,.068983093,-.0029416974,.0080743963,-.0037521985,.0049139885,-.0015595299,.18449125,.82531589,.95696312,.022961546,.099678725,-.0071632215,.10224399,.10808852,.25354594,.68563688,.85741282,-.012151592,.10746741,-.020004364,.10463423,-.024336966,.1911341,.72279108,1.025782
.00078112457,.0002282425,.025955236,.0010822936,.00031666929,.036034636,.0024526431,.00054011372,.087964058,.8911171,.061322596,.047560308,.18081707,.77152342,.047659528,.042381786,.083522871,.87409532,60,-.0024677878,.0016816083,-.0024765041,.00093888154,-.0055923592,.034729064,-.0033443987,.0028921792,-.0035878755,.0013909858,-.0072397124,.059944488,-.0050573358,.0064541018,-.0049409829,.0034469638,-.03145976,.13856931,.83356619,.95239663,.026244313,.1012729,.0058718985,.1098143,.11229637,.26921451,.69283152,.85580659,.01030001,.12092911,.003225368,.12617818,.013507434,.22978164,.69734305,.9687137,-.00090860488,.002470854,-.0013604384,.0018169234,.0044196034,.047490865,-.0012955785,.0034601658,-.0019143004,.002547639,.005136942,.066932328,-.0028513595,.0077566458,-.0035922776,.0046725054,-.003214811,.17914292,.82524616,.95698804,.022959836,.099685356,-.0071939654,.10231458,.10808957,.25354457,.68561846,.85742837,-.012176758,.10749581,-.019971637,.10473521,-.024278108,.19132385,.72250652,1.0256841
