D01,D02,D03,D04,D05,D06,D07,D08,D09,FEVD01,FEVD04,FEVD07,FEVD02,FEVD05,FEVD08,FEVD03,FEVD06,FEVD09,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pD05_ll,pD05_ul,pD06_ll,pD06_ul,pD07_ll,pD07_ul,pD08_ll,pD08_ul,pD09_ll,pD09_ul,pFEVD01_ll,pFEVD01_ul,pFEVD04_ll,pFEVD04_ul,pFEVD07_ll,pFEVD07_ul,pFEVD02_ll,pFEVD02_ul,pFEVD05_ll,pFEVD05_ul,pFEVD08_ll,pFEVD08_ul,pFEVD03_ll,pFEVD03_ul,pFEVD06_ll,pFEVD06_ul,pFEVD09_ll,pFEVD09_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nD05_ll,nD05_ul,nD06_ll,nD06_ul,nD07_ll,nD07_ul,nD08_ll,nD08_ul,nD09_ll,nD09_ul,nFEVD01_ll,nFEVD01_ul,nFEVD04_ll,nFEVD04_ul,nFEVD07_ll,nFEVD07_ul,nFEVD02_ll,nFEVD02_ul,nFEVD05_ll,nFEVD05_ul,nFEVD08_ll,nFEVD08_ul,nFEVD03_ll,nFEVD03_ul,nFEVD06_ll,nFEVD06_ul,nFEVD09_ll,nFEVD09_ul
.0021123397,.0020151834,.048219744,.0034266908,.0032769737,.079527348,.012304951,.011798201,.30678985,.90532547,.059525322,.035149205,.17674121,.76674736,.056511458,.017802291,.051139921,.93105781,20,-.00021315462,.0042518517,-.00027846286,.004181236,.0054856478,.089335084,-.00023061372,.0063266056,-.00058737269,.0059721181,.028940316,.12277547,-.0030118942,.020332914,-.0036926381,.019269044,.14561993,.48719317,.84407532,.94828463,.035434403,.096982963,.0065732789,.083806425,.12894157,.23063882,.67065632,.83746409,.009074714,.13694751,.001278861,.059202224,.010782517,.14071956,.81438702,.98380136,-.00026836235,.0044930414,-.00030917607,.0043395432,.0069646202,.089474872,.000099875469,.0067535061,8.2148936e-06,.0065457323,.035877295,.12317741,.00093055388,.02367935,.00065687514,.022939527,.13492891,.47865075,.85596651,.95468444,.029429385,.089621261,-.0057141916,.076012604,.12170145,.23178098,.68737119,.84612352,-.010392761,.12341568,-.014214805,.049819387,-.016278479,.11855832,.84309709,1.0190185
.0020154668,.0019259099,.047615681,.0032687394,.0031295605,.078448474,.011809968,.011334586,.30159947,.90470839,.059532717,.03575892,.17657128,.76595968,.057469022,.018061234,.051698428,.93024033,21,-.00031784797,.0039815409,-.00036967199,.0039006437,.005096212,.087284476,-.00036578492,.0057988372,-.00071640767,.0057140654,.027644444,.12061328,-.0037020678,.019254901,-.0040996396,.018632833,.1386826,.47834837,.84325504,.94823289,.035425447,.09701474,.0066442499,.085348234,.12887,.23059863,.67004716,.8371197,.0091718677,.13897136,.00125529,.060672697,.010699557,.14293039,.8121348,.98362577,-.00022611576,.0042570494,-.00026298771,.0041148076,.0069694314,.088261932,.000092074835,.0064454041,1.0477993e-06,.0062580733,.035059072,.12183788,.00058752979,.023032406,.00034518997,.022323983,.1316825,.47151643,.85491371,.95450306,.029419845,.089645587,-.0056550913,.077172935,.12152041,.23162216,.68610913,.84581023,-.010275916,.12521397,-.014643803,.050766271,-.016843325,.12024018,.84058738,1.0198933
.0019280275,.0018451246,.046937872,.0031274848,.0029983139,.077259436,.011343872,.010898873,.29614419,.90414113,.059539013,.036319837,.17641471,.76523435,.058350954,.0182958,.052203152,.92950106,22,-.0003738642,.0038041729,-.00041168791,.0036871857,.0047401218,.085038505,-.00055562286,.0054846113,-.0008990182,.0053678593,.02639493,.11812627,-.0042795436,.018268019,-.0044211829,.018101417,.13320568,.46733376,.84252846,.94818652,.035417404,.09704119,.0067103263,.086301878,.12880743,.23056474,.66952538,.83680117,.009304327,.13948748,.0012350177,.062013358,.01062415,.14492887,.81012702,.98345649,-.0001925379,.0040485929,-.00022594676,.0039161961,.0069942451,.086881503,.000082476108,.0061724936,-8.3459763e-06,.0060049738,.03422381,.12029506,.00028308088,.022404663,.000068458401,.021729289,.12825291,.46403548,.8539511,.95433116,.029412445,.089665577,-.0055990904,.078238763,.12135309,.23147634,.68494868,.84552002,-.010162158,.12686406,-.015037702,.051629301,-.01736534,.12177165,.83830088,1.0207013
.0018473479,.0017706626,.046199851,.0029977367,.0028772117,.075979918,.01090736,.010491902,.29048255,.90361875,.059544519,.036836728,.17627017,.76456505,.059164792,.018508714,.052660249,.92883104,23,-.00039225034,.0036690575,-.00052483066,.0035391734,.0044122534,.082631439,-.00068224396,.0053444244,-.0010097765,.0049122348,.02519476,.11535406,-.0046461499,.01743472,-.004656218,.017645421,.12792441,.45592338,.84187496,.94814497,.035410173,.097063407,.0067711454,.086683527,.12875271,.23053588,.66907328,.83650827,.0095151607,.13981161,.0012176035,.063110441,.010555825,.14673598,.80833387,.98348951,-.00017497831,.0038696742,-.0002079048,.0037492302,.0070324228,.085367277,.00005577179,.0059397016,-.000037310001,.005791733,.033372663,.11858717,.000024132742,.021790588,-.00016665127,.021150457,.12468028,.45628479,.85306925,.95416826,.029406928,.08968211,-.0055458713,.079219326,.12119835,.23134199,.68387944,.84525067,-.010051833,.12838142,-.015398754,.052416183,-.017846238,.12316674,.83621681,1.0214453
.0017727851,.0017015402,.045412548,.0028773956,.0027646048,.074628152,.010499706,.010111617,.28466004,.90313655,.059549388,.037314072,.17613642,.76394594,.059917625,.018702354,.053074997,.92822266,24,-.00044417439,.003585944,-.00062842923,.0033970121,.0041105081,.080095612,-.00079133478,.004907052,-.0010508661,.004666171,.024033494,.11233222,-.0048885159,.016625419,-.0049094241,.017206993,.12164884,.44475901,.84128952,.9481076,.03540365,.097082064,.0068269377,.087008268,.1287048,.23051089,.6686759,.83623886,.0097189266,.1400736,.0012058262,.064076602,.010494037,.14836995,.80647659,.98353481,-.00016838551,.0037139556,-.00020213076,.0036052112,.0070804404,.08374466,.000023065153,.0057317261,-.000072982584,.0056021921,.032511871,.11674444,-.00019853703,.021197949,-.00036964714,.020592881,.12099493,.44832513,.85225981,.95401329,.029402755,.08969602,-.0054947669,.08012291,.12105483,.23121801,.6828925,.84499937,-.0099445414,.12977979,-.015729204,.053133912,-.01828794,.12443794,.83431679,1.0221285
.0017031033,.0016367007,.044585429,.0027649447,.0026592978,.073219769,.010116782,.0097527644,.27871621,.90269035,.059553713,.037755944,.17601235,.76337194,.060615703,.018878803,.053452075,.92766911,25,-.00059188349,.0034105505,-.0007476813,.0032981471,.0038337195,.077461019,-.00091091287,.0046104137,-.0011440081,.0044229673,.023013627,.10909581,-.0050642285,.015907634,-.0051845564,.016748831,.11532526,.43313378,.84075952,.94807386,.035397746,.097097717,.0068780929,.087293014,.12866268,.23048882,.66832167,.83599007,.0099162161,.14038977,.0011989617,.06495358,.010438163,.1498476,.80454785,.98357391,-.0001658823,.0035720889,-.00019948835,.0034728898,.0071339989,.08203686,-.000012434733,.0055423239,-.00010936357,.0054279589,.031644214,.11479533,-.00038368849,.020617252,-.00053931231,.020044841,.11722843,.44020402,.85151452,.95386618,.029399646,.089707777,-.0054458044,.080957696,.12092152,.23110318,.6819793,.84476459,-.009840548,.13107195,-.016031198,.053788804,-.018692508,.12559666,.8325839,1.0227543
.0016380823,.0015760378,.043726996,.0026600615,.0025611185,.071767852,.0097549818,.0094121164,.27268863,.90227664,.059557561,.038165782,.17589709,.76283884,.061264101,.019039867,.053795632,.92716449,26,-.00070741214,.0031731755,-.00075771613,.0032076528,.0036414536,.07475464,-.0010431835,.0043803966,-.001224166,.0041903351,.022271186,.105939,-.0051850416,.015483572,-.0053885835,.016304977,.10756946,.42223459,.84028029,.94804347,.035392396,.097110838,.0069249189,.087548047,.12862554,.23045191,.66800165,.83575934,.010105281,.14092702,.0011935574,.065749854,.010387735,.15122302,.80280221,.9836092,-.00016536699,.0034415317,-.00019843483,.0033505105,.007189706,.080264285,-.000044666158,.0053647892,-.00014100953,.0052632466,.030773312,.11276239,-.00053710403,.020047067,-.00068080903,.019505043,.11340836,.4319689,.8508271,.95372617,.02939732,.089717805,-.0053985729,.081730135,.12079739,.2309968,.68113315,.84454453,-.0097398013,.132268,-.01630681,.054386545,-.019062068,.12665333,.83100289,1.023326
.0015770072,.0015188558,.042844828,.00256182,.0024689832,.070283473,.0094120046,.0090882098,.26661122,.90189248,.059561018,.038546488,.17578986,.76234305,.061867122,.019187139,.054109268,.92670357,27,-.00071055623,.003000237,-.00070120604,.0029904195,.003458824,.072230577,-.0011635663,.004209904,-.0012879428,.0039755255,.021543022,.10295288,-.0052528633,.015075292,-.0055308696,.01588257,.099881127,.40968925,.83984423,.94801605,.035387553,.097121835,.0069676079,.087778181,.12859273,.23036677,.66755182,.83554494,.0102722,.14138192,.00118938,.066473022,.010342272,.15261444,.80122137,.98364264,-.00016675793,.0033207724,-.00019933148,.003237043,.007243399,.078446262,-.000074773845,.0051984135,-.00017004577,.0051080119,.029900292,.11066666,-.00066030846,.019484317,-.00079447468,.018970896,.109561,.42366144,.85019207,.9535929,.029395621,.089726411,-.0053529022,.082445875,.12068167,.23089805,.68034804,.84433806,-.0096424073,.13337664,-.016557997,.054932274,-.019398801,.12761734,.82955986,1.0238472
.0015194544,.0014648219,.04194551,.0024693606,.0023820298,.068776242,.0090866517,.0087804561,.26051292,.90153527,.05956414,.038900603,.17569,.76188141,.06242859,.01932201,.054396104,.92628187,28,-.00079363061,.0028061944,-.00071318308,.0028122275,.0032852888,.069526345,-.0011803012,.003996362,-.0013370123,.0037709193,.020830275,.099852756,-.0052728653,.014682001,-.0056463927,.015424876,.093323693,.39635754,.8394475,.94799125,.035383169,.097131036,.0070063518,.08798562,.12856376,.23029262,.66704905,.83534563,.010393075,.141767,.0011862332,.06712994,.010301333,.15387577,.79978937,.9836756,-.00017075255,.0032096615,-.00020325996,.0031329037,.0072913817,.076599635,-.00010261082,.005041332,-.000196949,.0049610087,.029026993,.10852548,-.0007579003,.018931204,-.00088405912,.01844497,.10570895,.41531691,.84960467,.95346588,.029394412,.089733869,-.0053084195,.083109625,.12057365,.23080634,.67961901,.84414381,-.0095481565,.13440533,-.016786616,.055430636,-.019704839,.12849705,.82824248,1.0243212
.001465118,.0014136875,.041034613,.00238202,.0022996548,.067254595,.0087778894,.0084879771,.2544176,.90120262,.059566971,.039230403,.17559686,.76145113,.062952012,.019445708,.054658853,.92589545,29,-.00086535432,.0026229271,-.00077020552,.0026790258,.0031203385,.067364693,-.0012063513,.0038488044,-.0014183244,.0036247976,.020133592,.096663579,-.005255877,.014302969,-.005806799,.014899893,.087200955,.38311616,.83908463,.94796872,.035379201,.097138718,.0070413854,.088173568,.12853812,.23022786,.66658115,.83516026,.010510119,.14260972,.0011934706,.067725934,.010264479,.15501931,.79849172,.98370892,-.00017569754,.0031059335,-.00020808048,.0030354555,.0073305173,.074738704,-.00012728985,.0048913299,-.00022029853,.0048196083,.028154684,.1063545,-.00083313818,.018388916,-.00095256907,.017928522,.10187199,.4069632,.84906048,.95334476,.029393589,.089740351,-.0052650524,.083725855,.12047268,.23072104,.67894125,.843961,-.0094570518,.13536108,-.016994415,.055885829,-.019982275,.12929998,.8270396,1.0247513
.0014137302,.0013652203,.040116884,.0022993006,.0022214612,.06572587,.0084844623,.0082094884,.24834508,.9008925,.059569553,.039537948,.17550993,.76104951,.063440576,.019559318,.054899894,.9255408,30,-.00090955163,.0024919959,-.0008382391,.0025543165,.0029635374,.065796137,-.0012899474,.0037465803,-.0014992813,.0035280068,.019453743,.094068438,-.0052444125,.013937121,-.0059164092,.014400676,.081555873,.37075675,.83875227,.94794828,.03537561,.097145095,.0070729768,.088345759,.12851539,.23017144,.66614425,.83502448,.010623019,.14341711,.0011979088,.068211436,.010231309,.15605617,.79731572,.98374307,-.00018023253,.003007693,-.00021217199,.0029426124,.0073583424,.072875425,-.00014786732,.0047464683,-.00023896922,.0046818918,.027285302,.10416644,-.0008895385,.017858462,-.0010030916,.017422069,.098066591,.39862359,.84855562,.95322937,.029393069,.089746036,-.0052227792,.084298678,.12037821,.23064165,.67831039,.84378862,-.0093691293,.13625029,-.01718303,.056301665,-.020233141,.13003293,.82594103,1.0251405
.0013650475,.0013191954,.039196406,.0022208381,.0021471481,.064196348,.008205004,.0079436637,.24231239,.900603,.059571907,.039825082,.17542867,.76067424,.063897096,.019663807,.055121344,.92521483,31,-.00093217602,.0023779641,-.00088114996,.0024385809,.0028145115,.064204156,-.0013678415,.0036452019,-.0015620054,.0034342969,.018544979,.091886833,-.0053195353,.01357354,-.005950734,.013924972,.075696416,.35989362,.83817649,.9479298,.035372354,.09715037,.0071013933,.088505507,.12849522,.23012221,.66562676,.83490753,.010652083,.14426342,.0011939027,.068651579,.010201467,.15699638,.79624975,.98377812,-.00018426342,.0029143586,-.00021568857,.0028540792,.0073728119,.07102,-.00016469361,.0046063699,-.00025349009,.0045477864,.026420331,.10197236,-.00092962186,.01733963,-.0010380759,.016925402,.094306499,.39031827,.84808648,.95311952,.029392786,.089751028,-.0051817098,.084831871,.12028967,.23056768,.67772239,.84362608,-.0092845792,.13707878,-.017353991,.056681607,-.020459395,.13070208,.82493758,1.0254921
.001318813,.001275378,.038276695,.002146275,.0020763907,.062671334,.0079383021,.007689436,.23633422,.90033251,.05957406,.040093444,.17535265,.76032323,.064324096,.019760026,.05532508,.9249149,32,-.00094508927,.0022427589,-.0009135555,.0023298818,.0026619225,.062598154,-.0014263354,.00354503,-.0016084583,.0033432823,.017200667,.09001793,-.0053867446,.013128269,-.0059093982,.013470856,.069862992,.34802204,.83740747,.94791305,.035369404,.097154707,.0071268887,.088654712,.12847729,.23007932,.66479713,.83479631,.01065423,.14504978,.0011903772,.069050759,.010174636,.1578491,.79528356,.983814,-.00018784351,.0028254695,-.00021875433,.0027695105,.0073723267,.069181062,-.0001780812,.004470631,-.00026441747,.0044171987,.025561372,.099781297,-.00095603528,.01683264,-.0010597636,.016438635,.090602703,.38206574,.84764987,.95301515,.029392688,.089755431,-.0051419451,.085328832,.12020661,.23049869,.67717361,.84347284,-.0092035225,.13785172,-.017508734,.057028785,-.020662917,.13131307,.82402098,1.0258088
.0012748183,.0012335927,.037360776,.0020752915,.002008897,.061155334,.0076833786,.0074460078,.23042308,.90007949,.059576038,.040344495,.17528148,.75999469,.064723812,.019848738,.055512767,.92463851,33,-.0009560195,.002125904,-.00093948958,.0022352389,.0025150653,.060986154,-.0014444799,.0034461804,-.0016394481,.0032551144,.01573305,.088136718,-.005413556,.012699746,-.0058364607,.013036742,.06429483,.34128278,.83667874,.94789779,.035366725,.097158238,.0071497019,.088794336,.1284613,.23004192,.66402209,.83469081,.010655995,.14578202,.0011872742,.069412947,.01015053,.15862259,.79440778,.98385024,-.00019088706,.0027405238,-.00022127164,.0026884573,.007355629,.067365929,-.00018843985,.0043390226,-.0002721429,.0042899367,.024709662,.097601011,-.00097103522,.016337793,-.0010702956,.01596231,.086963974,.3738822,.84724289,.95291609,.029392734,.089759342,-.0051036072,.085792601,.12012864,.23043431,.67666084,.84332854,-.0091260942,.13857372,-.017648591,.057346065,-.020845497,.13187103,.82318354,1.0260935
.0012328899,.001193693,.036451228,.002007595,.0019444044,.059652179,.0074394271,.0072127073,.22458941,.89984262,.059577856,.040579554,.1752148,.75968695,.065098286,.019930622,.055685882,.92438352,34,-.0009895179,.0020533917,-.000955055,.0021483181,.0023758772,.059173092,-.0014532163,.0033486616,-.001623002,.0031693934,.014191,.086250499,-.0054044686,.012287094,-.0057361606,.012657437,.058996398,.33355549,.83611673,.94788408,.0353643,.097161099,.0071700616,.089003697,.12844707,.23000929,.66329765,.83459055,.010657454,.1464653,.0011845443,.069741659,.010128887,.15932432,.79361403,.98388654,-.00019292293,.0026587029,-.00022265421,.0026100404,.0073220199,.065580435,-.00019565236,.0042108423,-.00027650618,.0041653151,.023866612,.09543775,-.00097704527,.015855899,-.0010718979,.015497313,.083396956,.36578184,.84686303,.95282221,.029392887,.089762829,-.0050668288,.086225934,.12005539,.2303742,.6761812,.8431927,-.009052407,.13924898,-.0177748,.057636041,-.02100884,.1323806,.82241839,1.0263486
.0011928751,.001155547,.035550207,.001942931,.0018826902,.058165103,.0072057196,.0069888891,.21884172,.89962065,.059579533,.040799808,.17515226,.7593984,.065449357,.020006288,.055845737,.92414796,35,-.0010127173,.0019936389,-.0009844224,.0020641573,.0022439847,.056572482,-.0014537364,.0032522499,-.0015987338,.0030855159,.013147344,.084365621,-.0053637787,.01188959,-.0053500887,.012349842,.053051382,.32589316,.83600771,.94787163,.035362102,.097163402,.0071881888,.089186855,.12843435,.22998081,.66262031,.83449531,.010658663,.14710417,.0011821431,.070040107,.01010947,.15996096,.7928946,.98392224,-.00019382829,.0025795784,-.00022278275,.0025338766,.007271192,.063829221,-.00020007974,.0040859417,-.00027786955,.0040432503,.023033483,.093296722,-.00097586901,.015387308,-.0010663235,.015044102,.079906598,.35777685,.84650785,.95273346,.029393123,.089765944,-.0050317752,.086631387,.11998651,.23031799,.6757319,.8430649,-.0089826146,.13988133,-.017888516,.057901092,-.021154553,.13284603,.82171923,1.0265768
.0011546336,.0011190296,.034659535,.001881076,.0018235606,.056696828,.0069815638,.0067739221,.21318701,.89941257,.059581079,.041006342,.17509359,.75912768,.065778725,.02007628,.055993516,.92393023,36,-.0010267445,.0019354683,-.0010131479,.001982545,.0021036216,.054525454,-.0014471058,.0031570382,-.0015678287,.0030033479,.012162601,.082487509,-.0048952019,.011506494,-.0051178574,.012052084,.047185883,.31830913,.83587492,.94786036,.035360105,.097165227,.0072042923,.089336976,.12842298,.22995597,.66198671,.83440495,.01065967,.14770259,.0011800326,.070311166,.010092063,.16053858,.79224277,.98395705,-.00019368618,.0025029532,-.00022180822,.0024598674,.0072032912,.062115777,-.00020202211,.0039641741,-.00027661471,.003923736,.022211624,.091182031,-.00096913223,.01493226,-.0010551477,.014602992,.076496325,.34987769,.84617531,.95264983,.029393421,.089768738,-.0049986057,.087011293,.11992174,.23026544,.67531043,.84294492,-.0089168409,.14047429,-.017990811,.05814337,-.021284143,.13327117,.82108033,1.0267801
.0011180352,.0010840246,.033780724,.0018218321,.0017668417,.055249609,.0067663179,.0065672263,.20763092,.89921737,.059582513,.041200135,.1750385,.75887358,.066087902,.020141089,.056130275,.92372864,37,-.0010178208,.0018807373,-.0010318104,.0019035436,.0018872973,.053059608,-.0014342768,.0030209715,-.0015313637,.0029230355,.01125887,.080139369,-.0048138234,.011137116,-.0049379487,.011763522,.040979877,.31068763,.83574551,.94785017,.035358291,.097166657,.0072185667,.08945974,.12841278,.22993426,.66139388,.83431917,.010660516,.14826411,.0011781787,.070557423,.010076471,.16106272,.7916522,.98399043,-.00019260336,.0024286737,-.00021984226,.0023878913,.0071187764,.060442675,-.00020189857,.0038455629,-.00027319253,.003806876,.021402238,.089096978,-.00095800409,.01449064,-.001039527,.014173979,.073168404,.34209344,.84586352,.95257121,.029393766,.089771256,-.004967466,.087367736,.11986076,.23021625,.6749146,.84283257,-.0088552162,.14103101,-.018082678,.058364857,-.021399025,.13365957,.82049644,1.0269608
.001082964,.0010504295,.032915041,.0017650219,.0017123767,.0538253,.0065594045,.0063682892,.20217799,.89903408,.059583839,.041382089,.17498676,.75863492,.066378303,.020201154,.056256961,.9235419,38,-.00099112617,.0018292151,-.0010415098,.0018271434,.0015182158,.051608842,-.0014160944,.0028793677,-.0014903073,.0028446259,.010444725,.077529654,-.0047114799,.010795126,-.004766346,.011483633,.035197623,.30151308,.83561885,.94782478,.035356648,.09716776,.0072311945,.089560345,.12840368,.22991531,.66083884,.83423775,.01066123,.14879186,.0011765517,.070781231,.010062517,.16153833,.79111719,.98402202,-.00019059947,.0023565274,-.00021689554,.0023177546,.0070184218,.058811661,-.00019995216,.003729996,-.00026786237,.0036926158,.020606494,.087044105,-.0009435562,.014062366,-.0010205414,.01375712,.069924168,.3344318,.84557068,.95249748,.02939414,.089773536,-.0049384581,.087702639,.11980335,.23017018,.67454243,.84272742,-.0087977834,.14155439,-.018165044,.058567353,-.021500528,.13401444,.81996274,1.0271211
.0010493166,.0010181537,.03206351,.0017104842,.0016600215,.052425403,.0063603129,.0061766622,.19683173,.89886189,.059585072,.041553013,.17493814,.75841069,.066651195,.020256871,.056374427,.92336869,39,-.00096023851,.0017789495,-.0010190085,.0017532338,.0012701098,.050176188,-.0013933345,.0027441843,-.0014455181,.0027680499,.0096781831,.074960291,-.0045437207,.010525841,-.0046372646,.011211921,.03036835,.29247561,.83549488,.9477818,.035355154,.097168595,.0072423429,.089643419,.1283955,.22989872,.66031933,.83416051,.010661837,.14928862,.0011751251,.070984721,.010050042,.16196996,.79063272,.9840517,-.00018767161,.0022863047,-.00021295603,.0022492637,.0069032456,.057223778,-.00019642313,.0036173915,-.0002608799,.003580923,.019825455,.085025355,-.00092664972,.013647276,-.0009990792,.013352403,.066764317,.32689914,.84529525,.95242852,.029394535,.089775607,-.0049116667,.088017695,.11974929,.23012701,.67419207,.84262931,-.0087445742,.14204696,-.018238762,.058752507,-.021589886,.13433874,.81947488,1.0272626
.0010170006,.00098711601,.031226974,.0016580726,.0016096461,.051051121,.0061685853,.005991939,.19159481,.89870012,.059586219,.041713662,.17489241,.75819981,.066907749,.020308603,.056483444,.92320794,40,-.00092592568,.0017295934,-.00098865363,.001682369,.0011193486,.048764229,-.0013666954,.0026151529,-.0013977629,.0026932724,.0085804425,.072435677,-.0043701129,.010263632,-.0044912603,.010947969,.024933616,.28358757,.83537316,.94774204,.035353798,.09716922,.007252167,.089713037,.12838814,.22988422,.65983272,.83408713,.010662354,.14985454,.0011738756,.071169794,.0100389,.16236167,.79019415,.98407918,-.00018390569,.002217907,-.00020813124,.0021823633,.0067744711,.055679478,-.00019155994,.0035077049,-.00025253228,.0034718243,.019060124,.083042122,-.00090799696,.013245168,-.00097588683,.012959764,.06368915,.31950048,.84503597,.95236427,.029394941,.089777499,-.0048871264,.088314451,.11969832,.23008651,.6738618,.84253782,-.0086955754,.14251107,-.01830462,.058921825,-.02166825,.13463514,.81902885,1.027387
.00098593265,.00095724181,.030406086,.0016076552,.0015611328,.049703397,.0059838053,.0058137453,.18646909,.89854801,.059587285,.041864716,.17484941,.75800157,.067149043,.020356672,.056584701,.92305863,41,-.00089706026,.0016815985,-.00095409295,.0016167611,.00098107639,.047481425,-.0013368046,.0025323634,-.0013477263,.0026203217,.0073156916,.069959544,-.0041924994,.010008264,-.004331328,.010691369,.019969299,.27485904,.83525372,.94770527,.035352565,.09716966,.0072608078,.089772686,.12838154,.22987151,.65937686,.83401763,.0106628,.15070115,.0011727826,.071338207,.010028958,.16271718,.78979707,.98410439,-.0001794253,.0021512907,-.00020256375,.0021170473,.0066334764,.054178696,-.00018561289,.0034009235,-.00024310306,.0033653688,.018311402,.081095397,-.00088812696,.012855737,-.00095153658,.012579027,.060698681,.31223953,.84479153,.95230448,.029395347,.089779221,-.0048648575,.088594288,.1196503,.23004852,.67355025,.84245288,-.0086507341,.14294882,-.018363345,.059076689,-.021736681,.13490608,.81862104,1.0274962
.00095603662,.00092846324,.029601362,.0015591132,.0015143758,.048382945,.0058055888,.0056417347,.18145582,.8984049,.05958828,.042006809,.17480893,.757815,.067376085,.020401372,.056678835,.92291981,42,-.00087403529,.0016348967,-.00091608253,.0015533793,.00079319993,.046490595,-.0013042224,.0024602308,-.0012960199,.0025492115,.0061888127,.067535013,-.0040124846,.0097595137,-.0041757748,.010441775,.015456768,.26693738,.83513653,.94767112,.035351448,.097169966,.0072683953,.089967161,.12837559,.2298604,.65894973,.83395171,.010663184,.15150586,.0011718278,.071491517,.010020098,.16303988,.78943777,.9841274,-.00017434392,.0020864171,-.00019637418,.0020533006,.0064817416,.052720979,-.00017880656,.003297033,-.00023284355,.003261595,.017580101,.079185791,-.00086742808,.012478606,-.00092645473,.012209925,.05779279,.30511886,.84456074,.95224905,.029395754,.089780807,-.0048448383,.088858455,.119605,.23001286,.67325598,.84237403,-.0086099487,.14336212,-.018415615,.059218358,-.021796159,.13515383,.81824809,1.0275916
.00092724338,.0009007185,.02881318,.0015123385,.0014692785,.047090281,.0056335856,.00547559,.17655565,.89827025,.059589207,.042140521,.17477085,.75763941,.067589775,.02044297,.056766409,.92279065,43,-.00084802846,.001589574,-.00087532745,.0014921802,.0005196624,.045589156,-.0012694509,.002390258,-.0012431853,.0024799146,.0051199356,.065249532,-.003831483,.0095171714,-.0040218541,.01019886,.011376146,.26105207,.8350215,.94763958,.035350434,.097170159,.0072750472,.090348274,.12837024,.22985062,.65854955,.83388925,.010663519,.15227091,.0011709951,.071631163,.010012208,.16333279,.78911281,.98414814,-.00016875273,.0020232394,-.0001896582,.0019910953,.0063208048,.051305555,-.00017132993,.0031960071,-.00022196097,.0031605179,.016866937,.077313624,-.00084618846,.01211336,-.00090097199,.011852153,.054971304,.29813999,.84434277,.95219773,.029396152,.08978226,-.0048270272,.089108072,.11956231,.2299794,.67297786,.84230095,-.0085731102,.14375266,-.018462045,.059347987,-.021847595,.13538042,.81790692,1.0276743
.0008994902,.0008739513,.028041812,.0014672333,.0014257526,.045825757,.005467474,.0053150211,.17176877,.89814353,.059590075,.042266391,.17473498,.75747406,.067790963,.020481711,.056847945,.92267036,44,-.00081957632,.0015453931,-.00083251751,.0014331159,.00027456568,.044703096,-.0012329392,.0023223613,-.0011981772,.0024123967,.0038697287,.063698396,-.0036507421,.0092810374,-.0037781377,.009962338,.0077066245,.25527033,.83490884,.94761038,.035349511,.097170264,.0072808694,.09070529,.1283654,.22984207,.6581744,.83383,.010663811,.15299845,.0011702698,.071758434,.010005191,.1635987,.78881884,.98416686,-.00016273656,.0019617169,-.00018250712,.0019304097,.0061522177,.049931403,-.00016334516,.0030978117,-.00021063921,.0030621446,.016172519,.075478993,-.00082463486,.011759583,-.00087535038,.011505392,.052234054,.29130349,.8441366,.95215046,.029396541,.089783609,-.0048113456,.089344129,.11952201,.22994795,.67271477,.84223336,-.0085400622,.14412199,-.018503206,.059466626,-.021891812,.13558771,.81759477,1.027746
.00087272003,.00084811036,.027287431,.0014237075,.0013837175,.044589568,.0053069615,.0051597622,.16709496,.8980242,.059590887,.042384915,.1747012,.75731838,.067980438,.020517813,.056923907,.92255831,45,-.00078916544,.0015023178,-.00078826933,.0013878064,.0003401585,.043832459,-.0011950869,.0022564726,-.001153837,.002345321,.0027356232,.061935909,-.0034852917,.0090509262,-.0035757562,.0097319428,.0044267322,.24959433,.83479857,.94758332,.035348669,.097170308,.0072859582,.091039717,.12836105,.22983453,.65782273,.83377379,.010664069,.15369038,.0011696394,.071874507,.0099989576,.16383927,.788553,.98418367,-.00015639546,.0019018356,-.00017503205,.0018712528,.0059775058,.048597358,-.00015500584,.0030024208,-.00019905191,.0029664868,.015497353,.073681787,-.00080294214,.011416866,-.00084979512,.011169319,.049580898,.28460902,.84394151,.95210689,.02939692,.089784853,-.0047977036,.089567535,.11948399,.22991842,.67246574,.84217101,-.0085106194,.1444715,-.018539617,.059575245,-.021929575,.13577738,.81730908,1.0278076
