D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
.0072181402,-.1239607,.00081963948,.5487029,.98188794,.018112058,.031581938,.96841806,23,.00095138466,.011480665,-.2012116,-.051730961,-.0052567031,.011710824,.20804282,.74264824,.94722879,.99886042,.0011395738,.052771192,.0056217946,.15791863,.84208137,.99437821,.0021523302,.01228395,-.20511197,-.042809442,-.0072744056,.0089136846,.28344905,.81395674,.95656693,1.0072089,-.0072089401,.043433055,-.039518237,.10268211,.89731789,1.0395182
.0061842939,-.12504163,.0014459466,.54752898,.98188889,.018111123,.032541391,.96745861,24,.00051600032,.010198778,-.20236894,-.051797714,-.0041858405,.012738375,.20649794,.7411809,.9470818,.99884212,.0011578724,.052918248,.0057850871,.16273114,.83726883,.99421489,.0015386533,.010829935,-.20707905,-.043004211,-.0065699262,.0094618192,.28402358,.81103438,.95654565,1.0072322,-.0072321431,.04345439,-.040593572,.10567635,.89432365,1.0405936
.0052727149,-.12592782,.0020045284,.54612499,.98188442,.018115602,.033449449,.96655053,25,.0001575499,.0090522598,-.20409185,-.05179894,-.0034735538,.01361466,.20499223,.73887634,.94692886,.99882287,.0011771438,.053071104,.005939784,.16721478,.83278525,.99406022,.0010086718,.0095367581,-.20868836,-.043167282,-.0059626629,.0099717192,.28455475,.80769521,.95651919,1.0072496,-.0072496147,.043480821,-.041592278,.10849117,.89150882,1.0415922
.0044694147,-.12663962,.0025015073,.54452586,.9818731,.018126933,.034308493,.96569151,26,-.00021195819,.0080197537,-.20621452,-.051652733,-.0027321132,.014232666,.20347127,.73305571,.94676769,.99881625,.001183782,.053232305,.0060862834,.17139542,.82860458,.99391371,.00054813147,.0083906977,-.20997396,-.043305263,-.0054390864,.010442101,.2850475,.80400425,.95648265,1.0072635,-.0072635072,.043517374,-.042520519,.1111375,.88886249,1.0425205
.0037614817,-.12719552,.0029426266,.54276109,.98185402,.018145969,.035120934,.9648791,27,-.00057722325,.0070919637,-.2079919,-.051421136,-.0020885454,.01466768,.20199966,.72664285,.9465968,.99880993,.001190036,.053403214,.0062249834,.17529681,.82470322,.99377501,.00014527605,.0073776874,-.2109677,-.043423332,-.0049855835,.010870837,.28550351,.80001867,.95643234,1.0072757,-.0072757034,.043567643,-.043383956,.11362582,.88637424,1.043384
.0031375093,-.12761231,.0033332554,.54085577,.9818269,.018173113,.035889171,.96411085,28,-.00090744282,.00625944,-.20945258,-.051076654,-.0017929903,.014818794,.20060897,.71989191,.94641566,.99880362,.0011963504,.05358436,.0063562775,.1789405,.82105947,.99364376,-.00020985701,.0064848759,-.21169895,-.043525655,-.0045910678,.011257579,.28591987,.79579163,.956366,1.0072877,-.0072877756,.043634001,-.044187814,.11596616,.88403386,1.0441878
.0025874674,-.12790513,.0036783603,.53883111,.98179156,.018208433,.036615588,.96338439,29,-.001189091,.0055111051,-.21062329,-.050618544,-.001693595,.014909077,.1992417,.71285421,.94622433,.9987973,.0012027009,.053775676,.0064805499,.18234718,.81765282,.99351943,-.00052533968,.0057002744,-.21219476,-.04361552,-.0042464337,.011603154,.28629655,.79136562,.95628214,1.007301,-.0073010037,.043717869,-.04493707,.11816825,.88183171,1.044937
.0021025708,-.12808768,.0039825062,.53670526,.98174822,.018251758,.037302505,.96269751,30,-.0014287191,.0048631835,-.21152891,-.050151955,-.001589319,.014956728,.197896,.70557529,.94602334,.99879092,.0012090715,.053976685,.0065981764,.18553561,.81446439,.99340183,-.00080806162,.0050132037,-.21247993,-.043695442,-.0039435457,.011908558,.28663251,.78677803,.95618004,1.0073164,-.0073164059,.043819923,-.045636266,.12024128,.87975872,1.0456363
.0016751342,-.12817226,.0042498787,.5344938,.98169726,.018302742,.037952166,.96204782,31,-.001731445,.0042963019,-.21219262,-.049679235,-.0014062303,.014987512,.19656691,.69809502,.94581342,.99878454,.0012154463,.054186616,.0067095179,.18852273,.8114773,.99329048,-.001063392,.0044136602,-.21257719,-.04376734,-.0036757949,.012175553,.28692502,.78206259,.95605975,1.0073347,-.007334759,.043940242,-.046289515,.12219384,.87780613,1.0462894
.0012984145,-.12816992,.0044842917,.53220999,.98163909,.018360928,.038566742,.96143323,32,-.0019152306,.0037701977,-.21187992,-.04920233,-.0012449033,.01511625,.19525385,.69189584,.9455955,.99877822,.001221807,.054404542,.0068149231,.19132426,.80867571,.99318504,-.001295661,.0038924899,-.21250725,-.043832611,-.0034376543,.012406237,.28717268,.77724725,.95592153,1.0073566,-.0073566134,.044078469,-.046900608,.12403409,.87596589,1.0469006
.00096645555,-.12809058,.0046892064,.52986515,.98157424,.018425787,.039148305,.96085167,33,-.0021482385,.0032783065,-.21093664,-.048722856,-.0010469991,.015194094,.19395563,.68589997,.94537055,.99877191,.00122814,.054629426,.0069147255,.1939545,.80604553,.99308527,-.001508172,.0034410832,-.21228892,-.043892227,-.0032245002,.012602913,.28737375,.77235657,.95576614,1.0073824,-.0073823258,.0442339,-.047472987,.1257696,.87423038,1.047473
.00067400624,-.12794307,.0048677581,.52746916,.98150325,.018496756,.039698828,.96030116,34,-.0023804051,.0028148559,-.20982245,-.048242144,-.0007776196,.01522747,.19267,.67974162,.94513977,.99876559,.0012344328,.054860212,.0070092422,.19642639,.80357361,.99299073,-.0017033452,.0030513576,-.21193931,-.043946829,-.0030324243,.012767941,.2875261,.76741225,.95559442,1.0074121,-.0074120811,.044405591,-.048009761,.12740742,.87259257,1.0480098
.00041643839,-.12773536,.0050227777,.52503049,.98142678,.018573252,.040220186,.9597798,35,-.0025001797,.0024287645,-.20855528,-.047761302,-.00045459555,.01522211,.19139645,.67344534,.94490415,.99875504,.0012449708,.055095837,.0070987763,.19875182,.80124819,.99290121,-.0018828816,.0027157583,-.21147396,-.043996759,-.0028582169,.012903772,.28762817,.76243281,.95540762,1.0074459,-.0074459258,.044592433,-.048513766,.12895414,.87104583,1.0485138
.00018967385,-.12747452,.0051568132,.52255636,.9813453,.018654704,.04071416,.95928586,36,-.0026066471,.0021239351,-.20715164,-.047281235,-.00021212405,.015183123,.19013423,.66703308,.94466472,.99872243,.0012776027,.055335276,.0071836156,.2009417,.79905832,.99281639,-.0020479991,.0024273468,-.21090685,-.04404217,-.0026991987,.013012826,.28767845,.75743425,.95520681,1.0074838,-.0074837841,.044793192,-.048987567,.13041589,.86958414,1.0489876
-9.8822966e-06,-.12716685,.005272158,.52005309,.98125947,.018740555,.041182417,.9588176,37,-.0027653659,.0018519125,-.20562658,-.046802692,-.00016224006,.015115045,.18888234,.66052449,.94442242,.99868977,.0013102549,.055577561,.007264032,.20300594,.79699409,.99273598,-.002199536,.0021797712,-.21025068,-.044083029,-.0025530818,.013097398,.28767547,.75243068,.95499343,1.0075256,-.0075254836,.045006596,-.0494335,.13179833,.86820167,1.0494335
-.00018540098,-.12681802,.0053708679,.51752615,.9811697,.018830277,.041626547,.95837343,38,-.0028914302,.0015643403,-.20399389,-.046326295,-.00012864232,.015021902,.18764037,.65393746,.94417822,.99865711,.0013428995,.055821791,.0073402822,.2049537,.79504633,.99265969,-.0023381247,.0019673228,-.20951684,-.04411919,-.0024179977,.013159734,.28761807,.74743426,.95476866,1.0075707,-.0075707771,.045231331,-.049853671,.13310677,.86689323,1.0498537
-.0003396812,-.12643301,.0054547866,.51498026,.98107666,.01892337,.042048022,.95795196,39,-.0030157261,.0013075016,-.20226616,-.045852542,-.000099458484,.014966909,.18640795,.64728785,.94413984,.9986245,.0013755127,.055860147,.0074126087,.20679334,.79320669,.99258739,-.0024642837,.0017849214,-.20871563,-.044150397,-.0022923732,.013201946,.28750527,.7424553,.95453393,1.0076194,-.0076193647,.045466106,-.050250012,.13434605,.86565393,1.0502501
-.00047519401,-.12601632,.0055255634,.51241958,.98098063,.019019371,.042448241,.95755178,40,-.0031589209,.0010781786,-.20080155,-.045361433,-.00006849286,.014908275,.18518454,.64058995,.9441005,.9985919,.0014080745,.055899531,.0074812411,.20853253,.79146749,.99251878,-.0025784955,.0016281074,-.20785628,-.044176336,-.002174872,.013225999,.28733632,.73750287,.95429033,1.0076709,-.0076709073,.045709647,-.050624281,.13552076,.86447924,1.0506243
-.00059412129,-.12557188,.0055846712,.50984764,.98088217,.019117853,.042828508,.9571715,41,-.0032846855,.00087349291,-.19935584,-.044770632,-.000025702591,.014832965,.18396989,.63385683,.9435792,.99855942,.0014405679,.056420788,.0075463946,.21017835,.78982162,.99245358,-.0026812477,.0014930051,-.2069471,-.044196662,-.0020643973,.01323374,.2871106,.73258471,.95403928,1.007725,-.0077250386,.045960743,-.050978061,.13663508,.86336493,1.0509781
-.00069839001,-.12510325,.0056334268,.50726753,.98078156,.019218426,.043190047,.95680994,42,-.0034326457,.00070025655,-.19785571,-.044183064,.000012134677,.014704996,.18276379,.62709993,.94302458,.99852157,.0014784345,.056975409,.0076082721,.21170738,.78829265,.99239171,-.0027730612,.0013762813,-.2059955,-.044210993,-.0019600228,.013226876,.2868278,.72770733,.95378172,1.0077814,-.0077813803,.046218231,-.051312819,.13769291,.86230707,1.0513128
-.00078970217,-.12461355,.0056730034,.504682,.98067927,.019320732,.043533996,.95646602,43,-.0035621785,.00057790463,-.19630858,-.043599248,.000045577806,.014583762,.18156594,.62032962,.94247723,.99849731,.001502709,.057522755,.0076670647,.21300091,.78699911,.99233294,-.0028544925,.0012750883,-.20500815,-.04421895,-.0018609671,.013206974,.28648779,.72287625,.95351899,1.0078396,-.0078395559,.046481021,-.051629886,.13869788,.86130214,1.0516299
