fiscal_week,is_school,is_res,is_bus,is_sip,state_fips,county_fips,popestimate2020,state
12,1,1,0,0,36,79,98532,NY
22,1,1,1,1,36,79,98532,NY
17,1,1,1,1,36,79,98532,NY
13,1,1,1,1,36,79,98532,NY
15,1,1,1,1,36,79,98532,NY
20,1,1,1,1,36,81,2225821,NY
11,0,0,0,0,36,81,2225821,NY
13,1,1,1,1,36,81,2225821,NY
18,1,1,1,1,36,81,2225821,NY
16,1,1,1,1,36,81,2225821,NY
15,1,1,1,1,36,81,2225821,NY
17,1,1,1,1,36,81,2225821,NY
21,1,1,1,1,36,81,2225821,NY
19,1,1,1,1,36,81,2225821,NY
14,1,1,1,1,36,81,2225821,NY
12,1,1,0,0,36,81,2225821,NY
22,1,1,1,1,36,81,2225821,NY
15,1,1,1,1,36,83,158108,NY
12,1,1,0,0,36,83,158108,NY
18,1,1,1,1,36,83,158108,NY
17,1,1,1,1,36,83,158108,NY
20,1,1,1,1,36,83,158108,NY
13,1,1,1,1,36,83,158108,NY
19,1,1,1,1,36,83,158108,NY
14,1,1,1,1,36,83,158108,NY
16,1,1,1,1,36,83,158108,NY
11,0,0,0,0,36,83,158108,NY
21,1,1,1,1,36,83,158108,NY
22,1,1,1,1,36,83,158108,NY
21,1,1,1,1,36,85,475327,NY
13,1,1,1,1,36,85,475327,NY
17,1,1,1,1,36,85,475327,NY
15,1,1,1,1,36,85,475327,NY
22,1,1,1,1,36,85,475327,NY
20,1,1,1,1,36,85,475327,NY
11,0,0,0,0,36,85,475327,NY
12,1,1,0,0,36,85,475327,NY
19,1,1,1,1,36,85,475327,NY
14,1,1,1,1,36,85,475327,NY
18,1,1,1,1,36,85,475327,NY
16,1,1,1,1,36,85,475327,NY
21,1,1,1,1,36,87,326225,NY
12,1,1,0,0,36,87,326225,NY
18,1,1,1,1,36,87,326225,NY
16,1,1,1,1,36,87,326225,NY
15,1,1,1,1,36,87,326225,NY
17,1,1,1,1,36,87,326225,NY
22,1,1,1,1,36,87,326225,NY
13,1,1,1,1,36,87,326225,NY
19,1,1,1,1,36,87,326225,NY
14,1,1,1,1,36,87,326225,NY
11,0,0,0,0,36,87,326225,NY
20,1,1,1,1,36,87,326225,NY
11,0,0,0,0,36,89,107185,NY
21,0,1,1,1,36,89,107185,NY
15,0,1,1,1,36,89,107185,NY
14,0,1,1,1,36,89,107185,NY
19,0,1,1,1,36,89,107185,NY
18,0,1,1,1,36,89,107185,NY
22,0,1,1,1,36,89,107185,NY
16,0,1,1,1,36,89,107185,NY
20,0,1,1,1,36,89,107185,NY
13,0,1,1,1,36,89,107185,NY
17,0,1,1,1,36,89,107185,NY
12,0,1,0,0,36,89,107185,NY
22,1,1,1,1,36,91,230298,NY
21,1,1,1,1,36,91,230298,NY
17,1,1,1,1,36,91,230298,NY
20,1,1,1,1,36,91,230298,NY
16,1,1,1,1,36,91,230298,NY
14,1,1,1,1,36,91,230298,NY
11,0,0,0,0,36,91,230298,NY
19,1,1,1,1,36,91,230298,NY
18,1,1,1,1,36,91,230298,NY
15,1,1,1,1,36,91,230298,NY
12,1,1,0,0,36,91,230298,NY
13,1,1,1,1,36,91,230298,NY
20,1,1,1,1,36,93,155358,NY
21,1,1,1,1,36,93,155358,NY
15,1,1,1,1,36,93,155358,NY
17,1,1,1,1,36,93,155358,NY
18,1,1,1,1,36,93,155358,NY
14,1,1,1,1,36,93,155358,NY
13,1,1,1,1,36,93,155358,NY
19,1,1,1,1,36,93,155358,NY
11,0,0,0,0,36,93,155358,NY
12,1,1,0,0,36,93,155358,NY
16,1,1,1,1,36,93,155358,NY
22,1,1,1,1,36,93,155358,NY
13,0,1,1,1,36,95,31132,NY
20,0,1,1,1,36,95,31132,NY
22,0,1,1,1,36,95,31132,NY
15,0,1,1,1,36,95,31132,NY
11,0,0,0,0,36,95,31132,NY
12,0,1,0,0,36,95,31132,NY
16,0,1,1,1,36,95,31132,NY
17,0,1,1,1,36,95,31132,NY
14,0,1,1,1,36,95,31132,NY
18,0,1,1,1,36,95,31132,NY
21,0,1,1,1,36,95,31132,NY
19,0,1,1,1,36,95,31132,NY
14,0,1,1,1,36,97,17685,NY
20,0,1,1,1,36,97,17685,NY
16,0,1,1,1,36,97,17685,NY
22,0,1,1,1,36,97,17685,NY
11,0,0,0,0,36,97,17685,NY
19,0,1,1,1,36,97,17685,NY
15,0,1,1,1,36,97,17685,NY
13,0,1,1,1,36,97,17685,NY
18,0,1,1,1,36,97,17685,NY
17,0,1,1,1,36,97,17685,NY
12,0,1,0,0,36,97,17685,NY
21,0,1,1,1,36,97,17685,NY
14,0,1,1,1,36,99,33991,NY
13,0,1,1,1,36,99,33991,NY
22,0,1,1,1,36,99,33991,NY
15,0,1,1,1,36,99,33991,NY
16,0,1,1,1,36,99,33991,NY
17,0,1,1,1,36,99,33991,NY
18,0,1,1,1,36,99,33991,NY
11,0,0,0,0,36,99,33991,NY
12,0,1,0,0,36,99,33991,NY
19,0,1,1,1,36,99,33991,NY
20,0,1,1,1,36,99,33991,NY
21,0,1,1,1,36,99,33991,NY
11,0,0,0,0,36,101,94657,NY
13,0,1,1,1,36,101,94657,NY
16,0,1,1,1,36,101,94657,NY
21,0,1,1,1,36,101,94657,NY
19,0,1,1,1,36,101,94657,NY
18,0,1,1,1,36,101,94657,NY
14,0,1,1,1,36,101,94657,NY
20,0,1,1,1,36,101,94657,NY
12,0,1,0,0,36,101,94657,NY
17,0,1,1,1,36,101,94657,NY
22,0,1,1,1,36,101,94657,NY
15,0,1,1,1,36,101,94657,NY
13,1,1,1,1,36,103,1474273,NY
16,1,1,1,1,36,103,1474273,NY
17,1,1,1,1,36,103,1474273,NY
11,0,0,0,0,36,103,1474273,NY
18,1,1,1,1,36,103,1474273,NY
15,1,1,1,1,36,103,1474273,NY
22,1,1,1,1,36,103,1474273,NY
12,1,1,0,0,36,103,1474273,NY
21,1,1,1,1,36,103,1474273,NY
20,1,1,1,1,36,103,1474273,NY
19,1,1,1,1,36,103,1474273,NY
14,1,1,1,1,36,103,1474273,NY
14,1,1,1,1,36,105,75802,NY
18,1,1,1,1,36,105,75802,NY
11,0,0,0,0,36,105,75802,NY
12,1,1,0,0,36,105,75802,NY
16,1,1,1,1,36,105,75802,NY
19,1,1,1,1,36,105,75802,NY
17,1,1,1,1,36,105,75802,NY
13,1,1,1,1,36,105,75802,NY
22,1,1,1,1,36,105,75802,NY
21,1,1,1,1,36,105,75802,NY
20,1,1,1,1,36,105,75802,NY
15,1,1,1,1,36,105,75802,NY
18,0,1,1,1,36,107,47904,NY
17,0,1,1,1,36,107,47904,NY
11,0,0,0,0,36,107,47904,NY
21,0,1,1,1,36,107,47904,NY
13,0,1,1,1,36,107,47904,NY
19,0,1,1,1,36,107,47904,NY
22,0,1,1,1,36,107,47904,NY
14,0,1,1,1,36,107,47904,NY
20,0,1,1,1,36,107,47904,NY
12,0,1,0,0,36,107,47904,NY
15,0,1,1,1,36,107,47904,NY
16,0,1,1,1,36,107,47904,NY
17,1,1,1,1,36,109,101058,NY
15,1,1,1,1,36,109,101058,NY
21,1,1,1,1,36,109,101058,NY
16,1,1,1,1,36,109,101058,NY
13,1,1,1,1,36,109,101058,NY
11,0,0,0,0,36,109,101058,NY
20,1,1,1,1,36,109,101058,NY
19,1,1,1,1,36,109,101058,NY
14,1,1,1,1,36,109,101058,NY
18,1,1,1,1,36,109,101058,NY
22,1,1,1,1,36,109,101058,NY
12,1,1,0,0,36,109,101058,NY
21,1,1,1,1,36,111,177716,NY
11,0,0,0,0,36,111,177716,NY
19,1,1,1,1,36,111,177716,NY
13,1,1,1,1,36,111,177716,NY
20,1,1,1,1,36,111,177716,NY
18,1,1,1,1,36,111,177716,NY
15,1,1,1,1,36,111,177716,NY
12,1,1,0,0,36,111,177716,NY
16,1,1,1,1,36,111,177716,NY
22,1,1,1,1,36,111,177716,NY
14,1,1,1,1,36,111,177716,NY
17,1,1,1,1,36,111,177716,NY
21,0,1,1,1,36,113,63756,NY
17,0,1,1,1,36,113,63756,NY
12,0,1,0,0,36,113,63756,NY
15,0,1,1,1,36,113,63756,NY
19,0,1,1,1,36,113,63756,NY
16,0,1,1,1,36,113,63756,NY
20,0,1,1,1,36,113,63756,NY
22,0,1,1,1,36,113,63756,NY
18,0,1,1,1,36,113,63756,NY
14,0,1,1,1,36,113,63756,NY
11,0,0,0,0,36,113,63756,NY
13,0,1,1,1,36,113,63756,NY
17,0,1,1,1,36,115,60606,NY
21,0,1,1,1,36,115,60606,NY
18,0,1,1,1,36,115,60606,NY
11,0,0,0,0,36,115,60606,NY
15,0,1,1,1,36,115,60606,NY
12,0,1,0,0,36,115,60606,NY
13,0,1,1,1,36,115,60606,NY
16,0,1,1,1,36,115,60606,NY
22,0,1,1,1,36,115,60606,NY
20,0,1,1,1,36,115,60606,NY
19,0,1,1,1,36,115,60606,NY
14,0,1,1,1,36,115,60606,NY
17,0,1,1,1,36,117,89339,NY
19,0,1,1,1,36,117,89339,NY
14,0,1,1,1,36,117,89339,NY
18,0,1,1,1,36,117,89339,NY
15,0,1,1,1,36,117,89339,NY
20,0,1,1,1,36,117,89339,NY
22,0,1,1,1,36,117,89339,NY
21,0,1,1,1,36,117,89339,NY
13,0,1,1,1,36,117,89339,NY
11,0,0,0,0,36,117,89339,NY
12,0,1,0,0,36,117,89339,NY
16,0,1,1,1,36,117,89339,NY
20,1,1,1,1,36,119,965802,NY
22,1,1,1,1,36,119,965802,NY
21,1,1,1,1,36,119,965802,NY
16,1,1,1,1,36,119,965802,NY
12,1,1,0,0,36,119,965802,NY
18,1,1,1,1,36,119,965802,NY
19,1,1,1,1,36,119,965802,NY
17,1,1,1,1,36,119,965802,NY
11,0,0,0,0,36,119,965802,NY
13,1,1,1,1,36,119,965802,NY
15,1,1,1,1,36,119,965802,NY
14,1,1,1,1,36,119,965802,NY
15,0,1,1,1,36,121,39465,NY
22,0,1,1,1,36,121,39465,NY
13,0,1,1,1,36,121,39465,NY
18,0,1,1,1,36,121,39465,NY
12,0,1,0,0,36,121,39465,NY
20,0,1,1,1,36,121,39465,NY
14,0,1,1,1,36,121,39465,NY
16,0,1,1,1,36,121,39465,NY
21,0,1,1,1,36,121,39465,NY
19,0,1,1,1,36,121,39465,NY
17,0,1,1,1,36,121,39465,NY
11,0,0,0,0,36,121,39465,NY
11,0,0,0,0,36,123,24780,NY
20,0,1,1,1,36,123,24780,NY
16,0,1,1,1,36,123,24780,NY
18,0,1,1,1,36,123,24780,NY
17,0,1,1,1,36,123,24780,NY
13,0,1,1,1,36,123,24780,NY
21,0,1,1,1,36,123,24780,NY
22,0,1,1,1,36,123,24780,NY
14,0,1,1,1,36,123,24780,NY
12,0,1,0,0,36,123,24780,NY
15,0,1,1,1,36,123,24780,NY
19,0,1,1,1,36,123,24780,NY
17,1,1,1,1,37,1,171346,NC
20,1,1,0,1,37,1,171346,NC
13,1,1,0,0,37,1,171346,NC
11,0,0,0,0,37,1,171346,NC
14,1,1,1,1,37,1,171346,NC
21,1,1,0,1,37,1,171346,NC
15,1,1,1,1,37,1,171346,NC
12,1,1,0,0,37,1,171346,NC
22,1,0,0,0,37,1,171346,NC
18,1,1,1,1,37,1,171346,NC
19,1,1,1,1,37,1,171346,NC
16,1,1,1,1,37,1,171346,NC
21,0,1,0,1,37,3,37441,NC
12,0,1,0,0,37,3,37441,NC
13,0,1,0,0,37,3,37441,NC
16,0,1,1,1,37,3,37441,NC
15,0,1,1,1,37,3,37441,NC
18,0,1,1,1,37,3,37441,NC
20,0,1,0,1,37,3,37441,NC
22,0,0,0,0,37,3,37441,NC
14,0,1,1,1,37,3,37441,NC
19,0,1,1,1,37,3,37441,NC
11,0,0,0,0,37,3,37441,NC
17,0,1,1,1,37,3,37441,NC
20,0,1,0,1,37,5,11194,NC
12,0,1,0,0,37,5,11194,NC
22,0,0,0,0,37,5,11194,NC
11,0,0,0,0,37,5,11194,NC
21,0,1,0,1,37,5,11194,NC
17,0,1,1,1,37,5,11194,NC
16,0,1,1,1,37,5,11194,NC
13,0,1,0,0,37,5,11194,NC
18,0,1,1,1,37,5,11194,NC
15,0,1,1,1,37,5,11194,NC
14,0,1,1,1,37,5,11194,NC
19,0,1,1,1,37,5,11194,NC
19,0,1,1,1,37,7,24097,NC
13,0,1,0,0,37,7,24097,NC
15,0,1,1,1,37,7,24097,NC
14,0,1,1,1,37,7,24097,NC
21,0,1,0,1,37,7,24097,NC
16,0,1,1,1,37,7,24097,NC
12,0,1,0,0,37,7,24097,NC
20,0,1,0,1,37,7,24097,NC
17,0,1,1,1,37,7,24097,NC
18,0,1,1,1,37,7,24097,NC
22,0,0,0,0,37,7,24097,NC
11,0,0,0,0,37,7,24097,NC
21,0,1,0,1,37,9,27166,NC
15,0,1,1,1,37,9,27166,NC
18,0,1,1,1,37,9,27166,NC
20,0,1,0,1,37,9,27166,NC
11,0,0,0,0,37,9,27166,NC
19,0,1,1,1,37,9,27166,NC
17,0,1,1,1,37,9,27166,NC
16,0,1,1,1,37,9,27166,NC
14,0,1,1,1,37,9,27166,NC
13,0,1,0,0,37,9,27166,NC
12,0,1,0,0,37,9,27166,NC
22,0,0,0,0,37,9,27166,NC
13,0,1,0,0,37,11,17571,NC
17,0,1,1,1,37,11,17571,NC
22,0,0,0,0,37,11,17571,NC
15,0,1,1,1,37,11,17571,NC
11,0,0,0,0,37,11,17571,NC
21,0,1,0,1,37,11,17571,NC
16,0,1,1,1,37,11,17571,NC
19,0,1,1,1,37,11,17571,NC
14,0,1,1,1,37,11,17571,NC
12,0,1,0,0,37,11,17571,NC
20,0,1,0,1,37,11,17571,NC
18,0,1,1,1,37,11,17571,NC
11,0,0,0,0,37,13,47073,NC
19,0,1,1,1,37,13,47073,NC
14,0,1,1,1,37,13,47073,NC
18,0,1,1,1,37,13,47073,NC
16,0,1,1,1,37,13,47073,NC
17,0,1,1,1,37,13,47073,NC
12,0,1,0,0,37,13,47073,NC
20,0,1,0,1,37,13,47073,NC
15,0,1,1,1,37,13,47073,NC
22,0,0,0,0,37,13,47073,NC
21,0,1,0,1,37,13,47073,NC
13,0,1,0,0,37,13,47073,NC
14,0,1,1,1,37,15,18712,NC
12,0,1,0,0,37,15,18712,NC
17,0,1,1,1,37,15,18712,NC
20,0,1,0,1,37,15,18712,NC
21,0,1,0,1,37,15,18712,NC
22,0,0,0,0,37,15,18712,NC
11,0,0,0,0,37,15,18712,NC
13,0,1,0,0,37,15,18712,NC
19,0,1,1,1,37,15,18712,NC
16,0,1,1,1,37,15,18712,NC
15,0,1,1,1,37,15,18712,NC
18,0,1,1,1,37,15,18712,NC
18,0,1,1,1,37,17,32911,NC
22,0,0,0,0,37,17,32911,NC
12,0,1,0,0,37,17,32911,NC
17,0,1,1,1,37,17,32911,NC
16,0,1,1,1,37,17,32911,NC
19,0,1,1,1,37,17,32911,NC
21,0,1,0,1,37,17,32911,NC
15,0,1,1,1,37,17,32911,NC
14,0,1,1,1,37,17,32911,NC
20,0,1,0,1,37,17,32911,NC
13,0,1,0,0,37,17,32911,NC
11,0,0,0,0,37,17,32911,NC
22,1,0,0,0,37,19,149039,NC
15,1,1,1,1,37,19,149039,NC
19,1,1,1,1,37,19,149039,NC
18,1,1,1,1,37,19,149039,NC
21,1,1,0,1,37,19,149039,NC
13,1,1,0,0,37,19,149039,NC
12,1,1,0,0,37,19,149039,NC
17,1,1,1,1,37,19,149039,NC
14,1,1,1,1,37,19,149039,NC
16,1,1,1,1,37,19,149039,NC
11,0,0,0,0,37,19,149039,NC
20,1,1,0,1,37,19,149039,NC
13,1,1,1,1,37,21,263477,NC
18,1,1,1,1,37,21,263477,NC
20,1,1,0,1,37,21,263477,NC
19,1,1,1,1,37,21,263477,NC
14,1,1,1,1,37,21,263477,NC
17,1,1,1,1,37,21,263477,NC
22,1,0,0,0,37,21,263477,NC
12,1,1,0,0,37,21,263477,NC
15,1,1,1,1,37,21,263477,NC
21,1,1,0,1,37,21,263477,NC
16,1,1,1,1,37,21,263477,NC
11,0,0,0,0,37,21,263477,NC
20,1,1,0,1,37,23,90418,NC
21,1,1,0,1,37,23,90418,NC
15,1,1,1,1,37,23,90418,NC
22,1,0,0,0,37,23,90418,NC
19,1,1,1,1,37,23,90418,NC
16,1,1,1,1,37,23,90418,NC
12,1,1,0,0,37,23,90418,NC
18,1,1,1,1,37,23,90418,NC
14,1,1,1,1,37,23,90418,NC
11,0,0,0,0,37,23,90418,NC
17,1,1,1,1,37,23,90418,NC
13,1,1,0,0,37,23,90418,NC
21,1,1,0,1,37,25,221479,NC
20,1,1,0,1,37,25,221479,NC
12,1,1,0,0,37,25,221479,NC
13,1,1,1,1,37,25,221479,NC
14,1,1,1,1,37,25,221479,NC
15,1,1,1,1,37,25,221479,NC
19,1,1,1,1,37,25,221479,NC
17,1,1,1,1,37,25,221479,NC
16,1,1,1,1,37,25,221479,NC
18,1,1,1,1,37,25,221479,NC
22,1,0,0,0,37,25,221479,NC
11,0,0,0,0,37,25,221479,NC
15,0,1,1,1,37,27,82100,NC
12,0,1,0,0,37,27,82100,NC
21,0,1,0,1,37,27,82100,NC
22,0,0,0,0,37,27,82100,NC
13,0,1,0,0,37,27,82100,NC
17,0,1,1,1,37,27,82100,NC
18,0,1,1,1,37,27,82100,NC
19,0,1,1,1,37,27,82100,NC
16,0,1,1,1,37,27,82100,NC
14,0,1,1,1,37,27,82100,NC
11,0,0,0,0,37,27,82100,NC
20,0,1,0,1,37,27,82100,NC
22,0,0,0,0,37,29,10984,NC
21,0,1,0,1,37,29,10984,NC
15,0,1,1,1,37,29,10984,NC
16,0,1,1,1,37,29,10984,NC
17,0,1,1,1,37,29,10984,NC
20,0,1,0,1,37,29,10984,NC
12,0,1,0,0,37,29,10984,NC
11,0,0,0,0,37,29,10984,NC
18,0,1,1,1,37,29,10984,NC
19,0,1,1,1,37,29,10984,NC
14,0,1,1,1,37,29,10984,NC
13,0,1,0,0,37,29,10984,NC
13,0,1,1,0,37,31,69558,NC
21,0,1,0,1,37,31,69558,NC
18,0,1,1,1,37,31,69558,NC
12,0,1,0,0,37,31,69558,NC
22,0,0,0,0,37,31,69558,NC
16,0,1,1,1,37,31,69558,NC
20,0,1,0,1,37,31,69558,NC
17,0,1,1,1,37,31,69558,NC
15,0,1,1,1,37,31,69558,NC
19,0,1,1,1,37,31,69558,NC
11,0,0,0,0,37,31,69558,NC
14,0,1,1,1,37,31,69558,NC
21,0,1,0,1,37,33,22443,NC
22,0,0,0,0,37,33,22443,NC
11,0,0,0,0,37,33,22443,NC
16,0,1,1,1,37,33,22443,NC
17,0,1,1,1,37,33,22443,NC
18,0,1,1,1,37,33,22443,NC
12,0,1,0,0,37,33,22443,NC
19,0,1,1,1,37,33,22443,NC
14,0,1,1,1,37,33,22443,NC
15,0,1,1,1,37,33,22443,NC
13,0,1,0,0,37,33,22443,NC
20,0,1,0,1,37,33,22443,NC
18,1,1,1,1,37,35,160307,NC
14,1,1,1,1,37,35,160307,NC
21,1,1,0,1,37,35,160307,NC
15,1,1,1,1,37,35,160307,NC
22,1,0,0,0,37,35,160307,NC
20,1,1,0,1,37,35,160307,NC
11,0,0,0,0,37,35,160307,NC
13,1,1,0,0,37,35,160307,NC
17,1,1,1,1,37,35,160307,NC
19,1,1,1,1,37,35,160307,NC
16,1,1,1,1,37,35,160307,NC
12,1,1,0,0,37,35,160307,NC
15,1,1,1,1,37,37,75748,NC
16,1,1,1,1,37,37,75748,NC
12,1,1,0,0,37,37,75748,NC
20,1,1,0,1,37,37,75748,NC
22,1,0,0,0,37,37,75748,NC
14,1,1,1,1,37,37,75748,NC
13,1,1,0,0,37,37,75748,NC
21,1,1,0,1,37,37,75748,NC
17,1,1,1,1,37,37,75748,NC
11,0,0,0,0,37,37,75748,NC
19,1,1,1,1,37,37,75748,NC
18,1,1,1,1,37,37,75748,NC
19,0,1,1,1,37,39,29073,NC
15,0,1,1,1,37,39,29073,NC
22,0,0,0,0,37,39,29073,NC
13,0,1,0,0,37,39,29073,NC
17,0,1,1,1,37,39,29073,NC
18,0,1,1,1,37,39,29073,NC
11,0,0,0,0,37,39,29073,NC
20,0,1,0,1,37,39,29073,NC
14,0,1,1,1,37,39,29073,NC
21,0,1,0,1,37,39,29073,NC
16,0,1,1,1,37,39,29073,NC
12,0,1,0,0,37,39,29073,NC
13,0,1,0,0,37,41,13815,NC
16,0,1,1,1,37,41,13815,NC
18,0,1,1,1,37,41,13815,NC
20,0,1,0,1,37,41,13815,NC
21,0,1,0,1,37,41,13815,NC
12,0,1,0,0,37,41,13815,NC
11,0,0,0,0,37,41,13815,NC
15,0,1,1,1,37,41,13815,NC
22,0,0,0,0,37,41,13815,NC
17,0,1,1,1,37,41,13815,NC
19,0,1,1,1,37,41,13815,NC
14,0,1,1,1,37,41,13815,NC
13,0,1,0,0,37,43,11505,NC
12,0,1,0,0,37,43,11505,NC
20,0,1,0,1,37,43,11505,NC
16,0,1,1,1,37,43,11505,NC
18,0,1,1,1,37,43,11505,NC
19,0,1,1,1,37,43,11505,NC
15,0,1,1,1,37,43,11505,NC
17,0,1,1,1,37,43,11505,NC
11,0,0,0,0,37,43,11505,NC
14,0,1,1,1,37,43,11505,NC
22,0,0,0,0,37,43,11505,NC
21,0,1,0,1,37,43,11505,NC
11,0,0,0,0,37,45,99035,NC
15,0,1,1,1,37,45,99035,NC
13,0,1,0,0,37,45,99035,NC
22,0,0,0,0,37,45,99035,NC
19,0,1,1,1,37,45,99035,NC
14,0,1,1,1,37,45,99035,NC
18,0,1,1,1,37,45,99035,NC
17,0,1,1,1,37,45,99035,NC
12,0,1,0,0,37,45,99035,NC
20,0,1,0,1,37,45,99035,NC
21,0,1,0,1,37,45,99035,NC
16,0,1,1,1,37,45,99035,NC
19,0,1,1,1,37,47,54754,NC
15,0,1,1,1,37,47,54754,NC
20,0,1,0,1,37,47,54754,NC
21,0,1,0,1,37,47,54754,NC
14,0,1,1,1,37,47,54754,NC
18,0,1,1,1,37,47,54754,NC
22,0,0,0,0,37,47,54754,NC
16,0,1,1,1,37,47,54754,NC
12,0,1,0,0,37,47,54754,NC
11,0,0,0,0,37,47,54754,NC
17,0,1,1,1,37,47,54754,NC
13,0,1,0,0,37,47,54754,NC
19,1,1,1,1,37,49,101233,NC
14,1,1,1,1,37,49,101233,NC
22,1,0,0,0,37,49,101233,NC
18,1,1,1,1,37,49,101233,NC
12,1,1,0,0,37,49,101233,NC
15,1,1,1,1,37,49,101233,NC
11,0,0,0,0,37,49,101233,NC
13,1,1,0,0,37,49,101233,NC
21,1,1,0,1,37,49,101233,NC
17,1,1,1,1,37,49,101233,NC
20,1,1,0,1,37,49,101233,NC
16,1,1,1,1,37,49,101233,NC
19,1,1,1,1,37,51,336364,NC
22,1,0,0,0,37,51,336364,NC
15,1,1,1,1,37,51,336364,NC
11,0,0,0,0,37,51,336364,NC
14,1,1,1,1,37,51,336364,NC
16,1,1,1,1,37,51,336364,NC
18,1,1,1,1,37,51,336364,NC
20,1,1,0,1,37,51,336364,NC
17,1,1,1,1,37,51,336364,NC
12,1,1,0,0,37,51,336364,NC
13,1,1,0,0,37,51,336364,NC
21,1,1,0,1,37,51,336364,NC
20,0,1,0,1,37,53,29052,NC
17,0,1,1,1,37,53,29052,NC
14,0,1,1,1,37,53,29052,NC
12,0,1,0,0,37,53,29052,NC
21,0,1,0,1,37,53,29052,NC
13,0,1,0,0,37,53,29052,NC
22,0,0,0,0,37,53,29052,NC
16,0,1,1,1,37,53,29052,NC
19,0,1,1,1,37,53,29052,NC
15,0,1,1,1,37,53,29052,NC
18,0,1,1,1,37,53,29052,NC
11,0,0,0,0,37,53,29052,NC
11,0,0,0,0,37,55,37547,NC
17,0,1,1,1,37,55,37547,NC
18,0,1,1,1,37,55,37547,NC
19,0,1,1,1,37,55,37547,NC
12,0,1,0,0,37,55,37547,NC
22,0,0,0,0,37,55,37547,NC
21,0,1,0,1,37,55,37547,NC
16,0,1,1,1,37,55,37547,NC
14,0,1,1,1,37,55,37547,NC
15,0,1,1,1,37,55,37547,NC
13,0,1,1,1,37,55,37547,NC
20,0,1,0,1,37,55,37547,NC
20,1,1,0,1,37,57,169234,NC
16,1,1,1,1,37,57,169234,NC
21,1,1,0,1,37,57,169234,NC
14,1,1,1,1,37,57,169234,NC
18,1,1,1,1,37,57,169234,NC
17,1,1,1,1,37,57,169234,NC
12,1,1,0,0,37,57,169234,NC
13,1,1,0,0,37,57,169234,NC
22,1,0,0,0,37,57,169234,NC
11,0,0,0,0,37,57,169234,NC
15,1,1,1,1,37,57,169234,NC
19,1,1,1,1,37,57,169234,NC
20,0,1,0,1,37,59,43286,NC
11,0,0,0,0,37,59,43286,NC
12,0,1,0,0,37,59,43286,NC
17,0,1,1,1,37,59,43286,NC
13,0,1,0,0,37,59,43286,NC
19,0,1,1,1,37,59,43286,NC
15,0,1,1,1,37,59,43286,NC
21,0,1,0,1,37,59,43286,NC
14,0,1,1,1,37,59,43286,NC
22,0,0,0,0,37,59,43286,NC
18,0,1,1,1,37,59,43286,NC
16,0,1,1,1,37,59,43286,NC
18,1,1,1,1,37,61,58794,NC
12,1,1,0,0,37,61,58794,NC
22,1,0,0,0,37,61,58794,NC
15,1,1,1,1,37,61,58794,NC
21,1,1,0,1,37,61,58794,NC
13,1,1,0,0,37,61,58794,NC
14,1,1,1,1,37,61,58794,NC
16,1,1,1,1,37,61,58794,NC
19,1,1,1,1,37,61,58794,NC
11,0,0,0,0,37,61,58794,NC
17,1,1,1,1,37,61,58794,NC
20,1,1,0,1,37,61,58794,NC
17,1,1,1,1,37,63,327306,NC
16,1,1,1,1,37,63,327306,NC
13,1,1,0,0,37,63,327306,NC
20,1,1,0,1,37,63,327306,NC
14,1,1,1,1,37,63,327306,NC
21,1,1,0,1,37,63,327306,NC
22,1,0,0,0,37,63,327306,NC
15,1,1,1,1,37,63,327306,NC
18,1,1,1,1,37,63,327306,NC
12,1,1,0,0,37,63,327306,NC
19,1,1,1,1,37,63,327306,NC
11,0,0,0,0,37,63,327306,NC
21,0,1,0,1,37,65,50829,NC
19,0,1,1,1,37,65,50829,NC
16,0,1,1,1,37,65,50829,NC
22,0,0,0,0,37,65,50829,NC
11,0,0,0,0,37,65,50829,NC
20,0,1,0,1,37,65,50829,NC
13,0,1,0,0,37,65,50829,NC
18,0,1,1,1,37,65,50829,NC
14,0,1,1,1,37,65,50829,NC
15,0,1,1,1,37,65,50829,NC
12,0,1,0,0,37,65,50829,NC
17,0,1,1,1,37,65,50829,NC
21,1,1,0,1,37,67,383843,NC
13,1,1,1,1,37,67,383843,NC
18,1,1,1,1,37,67,383843,NC
17,1,1,1,1,37,67,383843,NC
14,1,1,1,1,37,67,383843,NC
20,1,1,0,1,37,67,383843,NC
15,1,1,1,1,37,67,383843,NC
22,1,0,0,0,37,67,383843,NC
19,1,1,1,1,37,67,383843,NC
16,1,1,1,1,37,67,383843,NC
12,1,1,0,0,37,67,383843,NC
11,0,0,0,0,37,67,383843,NC
14,0,1,1,1,37,69,71859,NC
22,0,0,0,0,37,69,71859,NC
21,0,1,0,1,37,69,71859,NC
17,0,1,1,1,37,69,71859,NC
11,0,0,0,0,37,69,71859,NC
16,0,1,1,1,37,69,71859,NC
12,0,1,0,0,37,69,71859,NC
19,0,1,1,1,37,69,71859,NC
15,0,1,1,1,37,69,71859,NC
20,0,1,0,1,37,69,71859,NC
18,0,1,1,1,37,69,71859,NC
13,0,1,0,0,37,69,71859,NC
22,1,0,0,0,37,71,226568,NC
15,1,1,1,1,37,71,226568,NC
12,1,1,0,0,37,71,226568,NC
17,1,1,1,1,37,71,226568,NC
19,1,1,1,1,37,71,226568,NC
20,1,1,0,1,37,71,226568,NC
11,0,0,0,0,37,71,226568,NC
